PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,DailyDate,n_moves
lHyZZ,r1b2r2/pp2k3/3Npn2/2Pp2Q1/5R2/8/P1P1KPP1/q4B2 b - - 4 19,a1c3 g5g7 f8f7 g7f7,1279,81,93,1222,crushing middlegame short,https://lichess.org/PzZn20kv/black#38,,,4
kKCGC,r2q1rk1/pbp3pp/1p3p2/3P4/6P1/1Q3B1P/PP3P2/R4RK1 b - - 2 19,d8d7 d5d6 g8h8 f3b7,1083,82,83,742,crushing discoveredAttack discoveredCheck middlegame short,https://lichess.org/Qv0JtZvE/black#38,English_Opening English_Opening_Kings_English_Variation,,4
qEfGW,r5k1/6pp/1p6/p1p5/P1PqPQ2/3P4/6PP/5R1K b - - 3 27,d4d3 f4f7 g8h8 f7f8 a8f8 f1f8,1044,77,88,190,backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/4MGUMaBU/black#54,,,6
Lhvjk,rnbqk1r1/ppp4p/3b1p2/3p4/4n3/1P2P2P/PBP2PP1/RN1QKBNR w KQq - 0 9,d1d5 d6b4 c2c3 d8d5,1088,78,87,943,crushing discoveredAttack middlegame short,https://lichess.org/y3SKdTMh#17,Vant_Kruijs_Opening Vant_Kruijs_Opening_Other_variations,,4
WgHpT,2r1r1k1/2n2qpp/pQb1p3/3pB3/p2P4/6PB/1P2NP1P/2R3K1 b - - 1 28,c7b5 c1c6 c8c6 b6c6,1008,87,93,515,advantage master middlegame short,https://lichess.org/P7AyaT3Z/black#56,,,4
O3XgQ,2k4r/p1P3q1/1p1P4/4p3/1P2Bp2/7p/P2B1Qr1/R3R2K w - - 1 34,e4g2 h3g2 h1g1 h8h1,1102,93,94,100,advancedPawn discoveredCheck doubleCheck mate mateIn2 middlegame short,https://lichess.org/i2zJlgOH#67,,,4
JxU76,rnb2bnr/3pk1p1/1q2pp2/1N2P2B/7p/7P/PPP2PP1/R1BQ1RK1 b - - 0 12,b6b5 d1d6 e7d8 d6f8,1060,78,97,7294,crushing deflection opening short skewer,https://lichess.org/EPNUPXwC/black#24,Sicilian_Defense Sicilian_Defense_Other_variations,,4
R0gND,2kr1b1r/pp3ppp/2n2q2/3p4/4bB2/2P5/PP1NQPPP/2KR1B1R w - - 6 13,f4g3 f6c3 b2c3 f8a3,1298,81,92,2738,bodenMate mate mateIn2 opening queensideAttack sacrifice short,https://lichess.org/UcdwdZvl#25,Petrovs_Defense Petrovs_Defense_Stafford_Gambit,,4
bKmpc,8/4p2p/6p1/1rkp4/5P2/3K4/6PP/1R6 w - - 0 35,b1b5 c5b5 d3d4 b5c6,1188,78,88,303,crushing defensiveMove endgame short,https://lichess.org/Wdr9ucNe#69,,,4
XMUTU,1r4k1/1r4p1/pnq1pn1p/2P1p3/1R1pP3/3P1NNP/2Q2PP1/1R4K1 b - - 0 27,b6d7 b4b7 b8b7 b1b7 c6b7 c5c6,1250,76,83,520,crushing long middlegame,https://lichess.org/vi6XRUoG/black#54,,,6
9VFFY,5qk1/Q6p/1p1p4/2pP4/2P1p3/2P1n3/P5P1/4B1K1 w - - 0 28,a7b6 f8f1 g1h2 f1g2,1131,76,100,834,endgame fork mate mateIn2 short,https://lichess.org/xSVUJVKH#55,,,4
QzEpm,1k5r/pp3ppp/1p2p1q1/8/5P2/3r1BP1/PPQ4P/2R3K1 b - - 3 26,d3f3 c2c7 b8a8 c7c8 h8c8 c1c8,1091,87,92,1269,backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/dwftL3jJ/black#52,,,6
ybQgw,5r2/5p1k/2p2P1p/1p3N1R/p7/6PK/Pr5P/8 b - - 1 36,b2a2 h5h6 h7g8 f5e7,1056,76,84,94,endgame master mate mateIn2 short,https://lichess.org/9cQhGlJ4/black#72,,,4
ow5AU,3r3k/4R1pp/8/1p1b4/2p2rNP/5P2/1P4PK/4R3 w - - 0 30,e7d7 d8d7 e1e8 d5g8,1011,82,92,1713,crushing endgame hangingPiece master short,https://lichess.org/it7kr9Al#59,,,4
j9Jvk,8/8/8/8/P5kP/2pr4/2R3K1/8 w - - 2 55,a4a5 d3d2 c2d2 c3d2,1173,79,94,496,advancedPawn crushing endgame rookEndgame short,https://lichess.org/gl2ulCVR#109,,,4
6bDda,8/1p2k3/p7/P5p1/1P1KP3/8/8/8 b - - 1 49,g5g4 d4e3 e7f6 e3f4 f6e6 f4g4,1238,75,100,584,crushing endgame long pawnEndgame,https://lichess.org/pYNNClBX/black#98,,,6
BbSTw,r7/p5pk/1p2n2p/2pN4/2n2B2/P1N5/1P5P/1K3R2 w - - 0 27,d5e3 c4d2 b1c2 d2f1,1038,86,81,115,crushing fork middlegame short,https://lichess.org/uWL00bxT#53,,,4
pCpuP,r3k2r/pp3ppp/1b6/3RP3/1n3B2/5N2/PP4PP/2K4R w kq - 1 16,d5b5 b4d3 c1b1 d3f4,1265,77,82,315,crushing fork master middlegame short,https://lichess.org/yLOAGfJh#31,Scandinavian_Defense Scandinavian_Defense_Other_variations,,4
pY6OI,1Q3b1r/p4pp1/2q1k1p1/4p1Pn/1B6/7P/PPP1PP2/2KR3R w - - 2 23,d1d6 f8d6 b8d6 c6d6 b4d6 e6d6,1165,76,90,367,advantage long middlegame,https://lichess.org/clFxHp92#45,,,6
jSRpq,rn1q1rk1/ppp2pBp/3p2p1/8/6b1/2P2N2/PPPQ1PPP/R3KB1R b KQ - 0 10,g8g7 d2d4 g7g8 d4g4,1118,137,82,23,crushing fork middlegame short,https://lichess.org/VzFZhROG/black#20,Russian_Game Russian_Game_Nimzowitsch_Attack,,4
m2P80,r1bq1rk1/ppp1n1bp/3p1np1/3Pp3/2P1NP2/6P1/PP4BP/R1BQNR1K b - - 0 13,c8g4 e4f6 g7f6 d1g4,1031,85,98,3809,crushing kingsideAttack opening short,https://lichess.org/NNz5nC8N/black#26,Kings_Indian_Defense Kings_Indian_Defense_Fianchetto_Variation,,4
iiiiM,rn1q4/1Qp3pp/p7/1p2rk2/5N2/1B6/PPPP1bPP/R1B2RK1 w - - 0 15,f1f2 e5e1 f2f1 d8d4 g1h1 e1f1,1232,75,60,480,backRankMate deflection long mate mateIn3 middlegame,https://lichess.org/76a5hPr1#29,Petrovs_Defense Petrovs_Defense_Three_Knights_Game,,6
uN8de,2r3k1/6pp/8/3q4/p1p2P2/P1Q3P1/6KP/2R5 w - - 1 40,c3f3 d5d2 g2h3 d2c1 f3d5 g8h8,1267,76,93,2003,crushing endgame fork long,https://lichess.org/f7RRpHKJ#79,,,6
nrzhS,r1q1r1k1/p1p2p1p/1n4p1/2p1R3/2P5/1PN5/P3QPP1/3R2K1 b - - 0 25,b6d7 e5e8 c8e8 e2e8 a8e8 d1d7,1141,85,81,164,crushing fork long middlegame,https://lichess.org/hT4Orq0a/black#50,,,6
ZHNwQ,3k4/3R2pp/4p3/2b1Nb2/1p3P2/5B2/2r2P1P/6K1 b - - 8 32,d8c8 f3b7 c8b8 e5c6,1090,76,89,208,endgame mate mateIn2 short,https://lichess.org/Rn88MbQ8/black#64,,,4
zAgRu,1r2k2r/p3bRp1/2N1p2p/3p4/2pPb1P1/q1P1B2P/P7/R4QK1 b k - 0 22,b8b2 f7e7 a3e7 c6e7,1278,131,82,9,advantage master middlegame short,https://lichess.org/zrEi8K44/black#44,,,4
iIjIs,4r3/2Q2pkp/1p4p1/p7/2P1q3/1P5P/4rPP1/1R2R1K1 w - - 2 32,e1e2 e4b1 g1h2 e8e2,1285,76,85,465,crushing discoveredAttack endgame hangingPiece short,https://lichess.org/Mlxx63HW#63,,,4
aLRE4,rnb1k2r/pp3ppp/4pn2/2b5/3N4/4BB2/PPP2PPP/RN2K2R b KQkq - 2 9,b8c6 d4c6 c5e3 f2e3,1281,77,85,799,crushing opening short,https://lichess.org/WCNYUo9a/black#18,French_Defense French_Defense_Schlechter_Variation,,4
uB6oi,7r/rkpq1b2/2p2p2/1pQ1pPp1/2P3p1/1P1P1P1P/1B6/1K1R3R w - - 0 28,h3g4 h8h1 d1h1 d7d3,1260,78,93,1182,crushing middlegame short,https://lichess.org/wPb2yPhn#55,,,4
FxUon,r1N2k1r/pp3ppp/2n1p3/4P3/3P4/8/P4PPP/q1BQ1RK1 b - - 0 15,a8c8 c1a3 f8g8 d1a1,1030,80,71,268,crushing discoveredAttack middlegame short,https://lichess.org/d5TG4LJP/black#30,Sicilian_Defense Sicilian_Defense_Delayed_Alapin_Variation,,4
hVKKR,r4bk1/p6p/2p3p1/2n1q3/2P5/5Q2/P3BRPP/R5K1 w - - 0 27,f3c6 e5a1 f2f1 a1d4,1239,79,55,221,advantage hangingPiece middlegame short,https://lichess.org/NTp501mU#53,,,4
fZBRr,7r/6k1/3n1p2/2pPp1p1/1pBq2P1/4NPQ1/P5K1/4R3 b - - 0 47,d6c4 e3f5 g7f8 f5d4,1042,80,80,108,crushing endgame fork short,https://lichess.org/8oIJSywl/black#94,,,4
m8Rwn,3rr2k/1pp1P1pp/p5q1/3Q1Rb1/2N1p3/BP6/P1P3PP/R6K b - - 0 24,d8d5 f5f8 e8f8 e7f8q,1161,77,88,86,advancedPawn kingsideAttack mate mateIn2 middlegame promotion short,https://lichess.org/KDcJA4pb/black#48,,,4
orrBW,8/7p/2k5/2P2p2/3K3r/4p3/5P2/4R3 w - - 0 44,d4e3 h4e4 e3d2 e4e1,1259,75,100,325,crushing endgame rookEndgame short,https://lichess.org/goKt6CtI#87,,,4
mDzn0,2rqr1k1/pb1Nbpp1/1p2pn1p/8/2Pp1B2/2NQP3/P4PPP/1BR2RK1 b - - 0 15,d4c3 d7f6 e7f6 d3h7,1285,77,82,364,advantage kingsideAttack opening short,https://lichess.org/TWVAtIG1/black#30,Queens_Gambit_Declined Queens_Gambit_Declined_Harrwitz_Attack,,4
QEq5S,8/3QRpk1/6pp/p2pp3/8/2P2PPK/2q2n1P/8 w - - 12 46,h3h4 g6g5 h4h5 c2g6,1201,153,54,16,endgame mate mateIn2 short,https://lichess.org/1n4wuGep#91,,,4
vxnMh,4Q3/5pkp/5pp1/8/5qn1/P7/1P3P2/R5K1 w - - 1 36,e8e2 f4h2 g1f1 h2h1,1039,75,97,1089,endgame mate mateIn2 short,https://lichess.org/NAc4ASIn#71,,,4
5Vu8y,5r1k/2p2p2/p2p4/1p1PpQR1/8/P1PP4/1P1K1P2/n6q b - - 15 30,f7f6 g5h5 h1h5 f5h5,1030,75,88,705,advantage endgame fork short,https://lichess.org/3M1yyoLt/black#60,,,4
IyhDP,r2q2r1/1b2bpk1/p4B1p/3pN3/1p6/1Pp1P3/P1Q2PPP/1BR2RK1 b - - 0 22,e7f6 c2h7 g7f8 h7f7,1261,80,93,150,mate mateIn2 middlegame short,https://lichess.org/aKkvBY7S/black#44,,,4
7xq4g,3r2k1/5pp1/5q2/2RP3p/8/3Q1NP1/5PKP/8 w - - 1 31,c5c6 f6c6 d5c6 d8d3,1204,76,85,968,advantage endgame short,https://lichess.org/aPPFQJAy#61,,,4
lqt8y,3r2k1/p1p1p1b1/1pP2r1p/3P4/4B3/5P2/PPK5/3R3R b - - 2 29,e7e6 d5e6 d8d1 h1d1,1199,74,88,1215,crushing endgame short,https://lichess.org/C0CGjwI7/black#58,,,4
fBq58,3r2k1/4R3/3p1rp1/8/2q5/2Pn2PQ/P4B1P/6K1 b - - 0 36,d3f2 h3h7 g8f8 h7g7,1145,90,100,39,endgame mate mateIn2 short,https://lichess.org/xFGhCeOW/black#72,,,4
8qBvf,8/p3qpk1/6p1/4b3/1P1pB1Qr/B2P2p1/P5P1/1R3RK1 w - - 8 27,g4f3 h4h1 g1h1 e7h4 h1g1 h4h2,1192,79,82,636,attraction long mate mateIn3 middlegame sacrifice,https://lichess.org/MfrMZvIg#53,,,6
6EB9d,4r1k1/p4pp1/1p3r1p/6q1/3P1n2/P3R1P1/1P3P1P/1BR2QK1 b - - 0 28,e8e3 c1c8 e3e8 c8e8,1062,83,96,883,kingsideAttack master masterVsMaster mate mateIn2 middlegame pillsburysMate short,https://lichess.org/GUR9SUd1/black#56,,,4
fcUOR,8/8/2K2p2/p6p/7P/P1P5/1P4k1/8 w - - 0 42,c6b5 f6f5 c3c4 f5f4 b5a5 f4f3,1146,86,93,1407,crushing endgame long pawnEndgame quietMove,https://lichess.org/8BJHmhd6#83,,,6
liugO,r5k1/p4ppp/2pb1q2/2Np2r1/1P4Q1/2P5/P1B2PPP/R4RK1 w - - 3 19,g4h4 g5g2 g1g2 f6h4,1298,77,67,127,advantage discoveredAttack kingsideAttack middlegame short,https://lichess.org/IvcfUFkH#37,,,4
Vcbdk,4k3/pR4pp/2p1pr2/q1Pp4/3P4/P2Q2P1/6PP/6K1 w - - 4 25,h2h3 a5e1 g1h2 f6f1 d3f1 e1f1,1176,86,52,47,advantage endgame long quietMove,https://lichess.org/cQTiBbN7#49,,,6
gdqHx,4r1k1/pp3pp1/2p3qp/3n1N2/1P1P4/P6P/2Q2PP1/3R2K1 w - - 0 26,c2d3 d5f4 f5e7 e8e7,1262,81,73,108,crushing endgame short,https://lichess.org/LClW4pJj#51,,,4
Qt5up,2kq1Q2/2p5/p3K2p/8/3PP3/8/8/8 w - - 6 43,f8h6 d8d6 e6f5 d6h6,1205,106,33,37,crushing endgame queenEndgame short skewer,https://lichess.org/QvcjALD5#85,,,4
qsTQy,2Q5/1R6/6p1/kP2p3/4P3/6b1/8/1K5q w - - 0 43,c8c1 h1e4 b1a1 e4b7,1097,75,98,615,advantage endgame fork short,https://lichess.org/WGp2DxdK#85,,,4
KeRqU,3k4/1p3Rpp/p1r5/3pP3/6r1/1P6/PK6/3R4 b - - 2 33,c6c7 d1d5 d8e8 f7c7,1176,84,94,17962,crushing deflection endgame rookEndgame short,https://lichess.org/22KN9wua/black#66,,,4
pzrLS,r5k1/pp5p/6p1/2pPnp2/B4b2/2N1q2P/PP3Kn1/R4QR1 w - - 4 25,f2g2 e3g3 g2h1 g3h2,1082,80,90,1587,mate mateIn2 middlegame short,https://lichess.org/ZpNJ7IkH#49,,,4
3chhj,r4rk1/1p3ppp/8/p1q2N2/8/2PQP1P1/PP3PP1/2K4R b - - 0 19,a8d8 f5e7 c5e7 d3h7,1142,78,91,479,discoveredAttack endgame kingsideAttack mate mateIn2 sacrifice short,https://lichess.org/4PxnTyNU/black#38,,,4
5LgNz,r1bk1b1r/pp1ppQpp/2n5/3N4/2q5/8/P1P3PP/5R1K b - - 0 16,e7e6 f7f8 h8f8 f1f8,1245,75,82,165,mate mateIn2 middlegame short,https://lichess.org/Er3nueO9/black#32,Indian_Defense Indian_Defense_Other_variations,,4
RFvpr,8/2b2kp1/8/p1Rp1P2/p2P4/2P5/7p/7K w - - 2 44,c5d5 a4a3 d5c5 a3a2,1180,77,91,1088,advancedPawn crushing endgame short,https://lichess.org/emDbXSlw#87,,,4
nfZ1i,5Bk1/p5pp/2Q1p3/4Pb2/6qr/4PpP1/PP3P2/3R1RK1 w - - 0 30,d1d8 h4h1 g1h1 g4h3 h1g1 h3g2,1281,79,88,245,attraction fork long mate mateIn3 middlegame sacrifice,https://lichess.org/QyeXzx7V#59,,,6
X3zqp,8/4qp1k/6pp/3P4/2P5/r2B2QP/6PK/8 b - - 0 32,a3c3 d3g6 f7g6 g3c3,1082,77,88,671,advantage discoveredAttack endgame master short,https://lichess.org/sv2lOPO4/black#64,,,4
n7FuN,8/p2knp1p/2pp3r/2p5/7P/4R1N1/PPP2P1P/5K2 b - - 9 28,h6h4 e3e7 d7e7 g3f5 e7f6 f5h4,1181,78,91,3086,advantage attraction endgame fork long sacrifice,https://lichess.org/mw8x2ICM/black#56,,,6
pczYj,6n1/pp1P2k1/4p1p1/6Q1/8/P4r1P/1P2q3/3R2K1 w - - 0 30,d7d8q e2f2 g1h1 f3h3,1279,75,98,2124,endgame mate mateIn2 short,https://lichess.org/zBifF8Z6#59,,,4
UANVD,1r6/p1pkn3/3p2r1/7p/5Qb1/4P1P1/PPPK4/5R2 b - - 6 28,g6e6 f4a4 e7c6 f1f7 e6e7 f7e7 d7e7 a4c6,1267,75,66,139,endgame,https://lichess.org/WojzPa5d/black#56,,,8
LssKr,3r1rk1/pp4b1/4p1pp/8/8/2P2N2/PP3PPP/3R1RK1 w - - 1 22,g2g3 d8d1 f1d1 f8f3,1275,90,93,1752,advantage endgame short,https://lichess.org/eGO2fhTB#43,,,4
715gA,2r2k2/2N1pp2/3p2p1/1N1P4/PR2P1pP/2b3P1/3n1PK1/8 w - - 4 30,c7e6 f7e6 b5c3 c8c3,1054,80,69,68,advantage endgame master short,https://lichess.org/PHjJz38G#59,,,4
yUoiv,2r1k2r/pp2nppp/4p3/3pP3/3P4/Pqb1BN2/4QPPP/1NR3K1 w k - 0 18,b1c3 c8c3 c1c3 b3c3,1069,81,89,372,crushing middlegame short,https://lichess.org/aRwY6qoa#35,Caro-Kann_Defense Caro-Kann_Defense_Advance_Variation,,4
BB8X3,8/5p1k/3Np1pp/4P3/6P1/2P3PP/2rp4/3R3K w - - 2 46,c3c4 c2c1 h1h2 c1d1,1001,147,82,24,crushing endgame pin short,https://lichess.org/7iZKVFid#91,,,4
pVr9s,5r1k/1p1b3p/p1qp3b/3Bp3/P3p3/1P5P/2P3P1/R2Q1N1K b - - 0 23,f8f1 d1f1 c6d5 f1f6 h6g7 f6d8 d5g8 d8d7,1274,74,97,19318,crushing fork middlegame veryLong,https://lichess.org/2JRxOnnb/black#46,,,8
aLjGm,8/4Npk1/3p4/1p6/1Kp2r2/P7/8/8 b - - 5 57,f4d4 e7f5 g7f6 f5d4 f6e5 d4b5,1140,80,95,11699,crushing endgame fork long,https://lichess.org/bJ8FL2N2/black#114,,,6
zIWA1,2k5/1ppq3p/p1n3p1/P3b3/2Bp4/1P3Q1P/1BP2PP1/6K1 b - - 1 26,c6a5 f3f8 d7d8 c4e6 c8b8 f8d8,1146,75,86,136,crushing deflection endgame long queensideAttack,https://lichess.org/8MChYg8Z/black#52,,,6
W083h,3r2k1/5ppp/7q/8/3R2Q1/7P/3p2P1/7K b - - 2 37,d8d4 g4c8 d4d8 c8d8,1092,82,89,257,backRankMate endgame mate mateIn2 short,https://lichess.org/Hhx7LtUW/black#74,,,4
LAOMV,6k1/p5pp/6b1/3B2Q1/3q4/8/PP4P1/7K b - - 0 31,g8f8 g5d8 g6e8 d8d6,1046,92,92,1456,endgame mate mateIn2 short,https://lichess.org/LTeU33a0/black#62,,,4
r1ZDY,rn1qkb1r/pbp2ppp/1p6/3np3/8/2N1P1P1/PP1P1PBP/R1BQK1NR w KQkq - 2 7,g1e2 d5c3 e2c3 b7g2,1082,100,94,1545,crushing discoveredAttack opening short,https://lichess.org/i9338lef#13,Vant_Kruijs_Opening Vant_Kruijs_Opening_Other_variations,,4
OMKY0,4rrk1/1b4p1/pp2p1Rp/3pPp2/2pP4/2P3PQ/PPBq1P1P/5RK1 w - - 1 28,h3h6 d2h6 g6h6 g7h6,1101,75,98,550,advantage middlegame short,https://lichess.org/uGnLRBi1#55,,,4
XvTsm,r4r1k/1pqbb1pp/p3pp2/4P3/P2pNB2/1B1P2Q1/1PP3PP/5RK1 b - - 1 19,f6e5 f4e5 f8f1 g1f1 c7e5 g3e5,1046,78,91,1281,crushing long middlegame,https://lichess.org/aD6XndEq/black#38,Sicilian_Defense Sicilian_Defense_Closed,,6
WOFOB,1r5k/5Rp1/1p5p/2p1P3/b1Pp1N2/4r2P/1R4PK/8 b - - 0 32,e3e5 f4g6 h8g8 g6e5,1138,75,96,5175,advantage endgame fork short,https://lichess.org/YT8JGKfA/black#64,,,4
QPi27,6k1/5pp1/3p3p/p1pP1r2/PpP5/1P1R3P/2q2PP1/5QK1 w - - 21 46,g2g4 f5f2 f1f2 c2d3,1264,80,93,4649,crushing deflection endgame short,https://lichess.org/jCISBZJY#91,,,4
LbMKr,8/ppp1k1n1/3p2qp/3P2p1/2P5/1P2r3/P4QPP/5RK1 b - - 1 34,e3e5 f2f8 e7d7 f1f7 g6f7 f8f7,1061,77,76,113,advantage endgame long,https://lichess.org/oLcIpelR/black#68,,,6
yRQSM,r3k2r/pb1p1pp1/1ppb3p/4n3/3NP2q/1B6/PPP2PPP/R1BQ1RK1 w kq - 4 13,d4f5 e5f3 g2f3 h4h2,1198,77,92,268,kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/uquWg1At#25,Italian_Game Italian_Game_Anti-Fried_Liver_Defense,,4
DCXVa,k2r3r/P1B3b1/3pq3/6p1/8/5P1p/5n1P/RR4K1 b - - 1 31,g7d4 b1b8 d8b8 a7b8q,1221,79,93,514,advancedPawn discoveredCheck doubleCheck mate mateIn2 middlegame promotion short,https://lichess.org/sBYz8RJd/black#62,,,4
0UGhA,5r1k/ppp3pp/1b6/4pr2/4N1n1/1Q3PBq/PP5N/3R1R1K w - - 1 27,f3g4 f5f1 d1f1 f8f1,1033,90,92,1435,killBoxMate kingsideAttack mate mateIn2 middlegame pin short,https://lichess.org/eqSc5TB5#53,,,4
9qrGg,rn1qkb1r/pp2nppp/2p1p1b1/4N3/2B5/6N1/PPPP1PPP/R1BQK2R w KQkq - 2 8,d2d3 d8a5 e1f1 a5e5,1121,87,90,230,advantage fork opening short,https://lichess.org/vaUsKDJL#15,Caro-Kann_Defense Caro-Kann_Defense_Two_Knights_Attack,,4
wDBP6,8/8/8/5Pp1/kp1QP3/5K2/6P1/5q2 w - - 3 46,f3g3 f1f4 g3h3 f4h4,1003,77,98,1110,endgame mate mateIn2 queenEndgame short,https://lichess.org/GZf42FKT#91,,,4
cZC80,8/1R4pk/p4p2/P2Nn2p/1P4r1/8/5K2/8 b - - 0 47,e5c6 d5f6 h7h8 f6g4,1019,78,99,2219,crushing endgame pin short,https://lichess.org/NpzCiQl4/black#94,,,4
fUadP,8/p3N3/5p2/3p1P2/1k1Pn3/2pKP3/P7/8 b - - 7 42,b4a3 e7d5 c3c2 d3c2,1103,89,93,406,crushing endgame knightEndgame master short,https://lichess.org/jkOspabe/black#84,,,4
luHcm,r6k/4B1p1/q7/p2Q4/5P2/P6P/6PK/8 b - - 7 42,a8e8 d5h5 a6h6 h5e8,1176,131,85,20,crushing endgame fork short,https://lichess.org/gtyEvvlK/black#84,,,4
s9u3O,r1b2rk1/pppqbppp/8/4n3/3PP3/P1NB1N2/1P4PP/R2Q1RK1 w - - 1 14,f3e5 d7d4 g1h1 d4e5,1085,79,88,145,advantage fork opening short,https://lichess.org/NUMaaxT6#27,French_Defense French_Defense_Knight_Variation,,4
rv9sK,rr4k1/p1p2ppp/b7/2N1bq2/8/1Q1PB3/PPP2PPP/R4RK1 w - - 5 17,b3d5 e5h2 g1h2 f5d5,1121,75,100,226,advantage discoveredAttack kingsideAttack middlegame short,https://lichess.org/x7I2Fs9x#33,Italian_Game Italian_Game_Two_Knights_Defense,,4
rxf70,2kr2nr/pppq1ppp/8/4P3/1PQ5/4P3/1P3PPP/R3K1NR w KQ - 1 13,g1e2 d7d2 e1f1 d2d1 a1d1 d8d1,1218,76,94,238,backRankMate long mate mateIn3 middlegame sacrifice,https://lichess.org/hkHVDmWd#25,Queens_Gambit_Accepted Queens_Gambit_Accepted_Old_Variation,,6
5TxTx,r4rk1/pbq1bppp/8/4p2Q/3pN3/1P1B4/P1P2PPP/R4RK1 b - - 5 16,c7c6 e4f6 g7f6 h5h7,1285,105,60,17,kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/P9pVE4vx/black#32,Sicilian_Defense Sicilian_Defense_Lowenthal_Variation,,4
p92K3,r2qkb1r/5ppp/3Pp3/pb6/2B5/5Q2/PP3PPP/R1B1K2R b KQkq - 0 14,b5c4 f3c6 d8d7 c6a8,1138,76,96,4052,crushing deflection fork middlegame short,https://lichess.org/q7g0bL10/black#28,Sicilian_Defense Sicilian_Defense_Other_variations,,4
Ae0O3,3r2k1/R6R/1p4p1/6rp/8/P6K/1P3P1P/8 w - - 1 34,h7b7 d8d3 f2f3 d3f3 h3h4 g5g4,1127,76,98,963,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/JO4D5d4v#67,,,6
UMAHD,8/3k4/3p4/PPb4p/2B2rp1/8/3R3P/7K w - - 0 35,c4d5 f4f1 h1g2 f1g1,1112,77,68,102,endgame mate mateIn2 operaMate short,https://lichess.org/gM9C8QCI#69,,,4
LVVnA,r3kb1r/pp4pp/4p3/1N1pp3/1P6/P7/2R2PPP/5RK1 b kq - 1 17,a7a6 b5c7 e8f7 c7a8,1000,83,81,163,advantage endgame fork short,https://lichess.org/oXJ2fEs0/black#34,Caro-Kann_Defense Caro-Kann_Defense_Exchange_Variation,,4
injjI,8/pb3p1p/2q2pk1/5N2/1p3PP1/8/1P5R/5RK1 b - - 2 34,h7h5 f5e7 g6g7 e7c6,1191,75,98,1001,crushing endgame fork short,https://lichess.org/G9ATRXF5/black#68,,,4
roxxX,3r1k2/2R3p1/2p2r1p/2Pp1p2/6P1/pPP1Q2P/P1q5/KR6 b - - 0 34,f5g4 e3e7 f8g8 e7g7,1062,95,92,139,endgame fork mate mateIn2 short,https://lichess.org/zZV9TF0T/black#68,,,4
qX9NS,r3k2r/pp4pp/2n1b3/2N1ppq1/3p4/3Q4/PPP1PPP1/R3KB1R b KQkq - 3 14,e5e4 c5e6 e4d3 e6g5,1062,85,93,603,advantage hangingPiece middlegame short,https://lichess.org/5OwPtDgE/black#28,Benoni_Defense Benoni_Defense_Old_Benoni,,4
t3oFE,2r1r1k1/6q1/2Q5/pp1p2P1/4bP2/P1P1P2P/1P6/2KRR3 w - - 1 33,c6b5 c8c3 b2c3 g7c3,1057,95,93,460,mate mateIn2 middlegame queensideAttack sacrifice short,https://lichess.org/kcX8IWYX#65,,,4
DDh6W,1rr3k1/4n1pp/1q3p2/5P2/R1ppB3/6P1/1PQ1P2P/2R3K1 w - - 2 29,a4c4 d4d3 g1f1 d3c2,1207,76,80,253,advancedPawn crushing discoveredAttack discoveredCheck middlegame short,https://lichess.org/f3iIxkFA#57,,,4
EZ7T2,6rr/pp2bk1p/4bR2/2pNQ3/6q1/8/PPP3PP/3R3K b - - 0 20,e7f6 e5f6 f7e8 f6e7,1263,83,93,1171,mate mateIn2 middlegame short,https://lichess.org/XJ8j5Pzp/black#40,,,4
70WZ6,8/5Q2/8/3r2pk/8/8/3r2PK/8 b - - 3 52,h5g4 f7f3 g4h4 f3h3,1187,80,93,398,endgame mate mateIn2 queenRookEndgame short,https://lichess.org/PNrJhYii/black#104,,,4
CZWGD,r1bq1rk1/5pbp/p1npp1p1/1p6/3pPP2/P1PP4/BP1BQ1PP/R2NK2R w KQ - 1 14,c3d4 c6d4 e2f2 d4c2,1190,80,98,9797,crushing middlegame short,https://lichess.org/PtdMSlBa#27,Sicilian_Defense Sicilian_Defense_McDonnell_Attack,,4
fbcb3,4r1k1/1p4p1/2p2pp1/p2p4/3P2P1/P4PBP/1PPbrRK1/3R4 w - - 6 31,g2f1 e2e1 d1e1 e8e1,1059,76,88,655,crushing endgame short,https://lichess.org/rxVj7Ga9#61,,,4
08hfz,6k1/pp1r4/2p1q1pQ/3pp2p/8/1P3r2/PKP5/6R1 b - - 1 31,f3f5 g1g6 e6g6 h6g6 d7g7 g6f5,1077,76,98,3108,crushing endgame exposedKing fork long,https://lichess.org/9RHW3JM8/black#62,,,6
BIg6X,5R2/p6k/1p4Rp/3p4/8/7P/PPr3KP/8 w - - 0 29,f8f2 c2f2 g2f2 h7g6,1155,75,97,6975,crushing endgame rookEndgame short,https://lichess.org/J0sJFV2z#57,,,4
