PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,DailyDate,n_moves
k3nrb,r5k1/ppp2pp1/7p/8/6Pq/2P2N1n/PP4QP/4R2K b - - 2 31,h3f2 h1g1 h4g4 g1f2 g4g2 f2g2,1455,76,95,8070,advantage endgame long,https://lichess.org/92uySP0r/black#62,,,6
UxLFG,8/8/R5p1/2ppk2p/4b2P/2P1K1P1/2P5/8 w - - 0 41,a6a8 d5d4 c3d4 c5d4 e3d2 e4a8,1160,77,96,2789,crushing endgame exposedKing long,https://lichess.org/OGQKK1a0#81,,,6
IeKdH,6k1/6p1/3Q1p1p/2pP1P2/2b1P3/7P/3N1nPK/r7 w - - 7 41,d2c4 a1h1 h2g3 f2e4 g3f3 e4d6,1090,77,70,176,advantage endgame fork long,https://lichess.org/8WqM7nyv#81,,,6
cLI9y,r7/ppk3p1/1nb1p3/3p4/3P2Nq/P3B3/P1Q2PP1/1B3R1K w - - 1 26,g4h2 a8h8 e3f4 h4f4,1470,76,96,11841,advantage middlegame quietMove short,https://lichess.org/mRUpUZau#51,,,4
2VtFO,5rk1/5p2/8/7R/4R3/5P1p/7r/5K2 b - - 1 42,f7f5 h5g5 g8f7 g5f5 f7g6 f5f8,1256,76,96,4646,crushing deflection endgame exposedKing interference long rookEndgame skewer,https://lichess.org/Ro73qu03/black#84,,,6
O9kQN,6k1/1p2bp1p/8/8/5R2/1P1N3P/P2r1PP1/6K1 w - - 11 36,d3b4 d2d1 g1h2 e7d6 g2g3 d6f4,1294,82,94,13095,crushing endgame long master pin,https://lichess.org/wvqX9DD7#71,,,6
VG8hU,r2qr1k1/ppp2ppp/3p4/3Q2b1/8/2N5/PPP2PPP/4RRK1 b - - 5 14,c7c6 e1e8 d8e8 d5g5,1398,88,86,31,advantage kingsideAttack middlegame short,https://lichess.org/pvSmktsn/black#28,Ruy_Lopez Ruy_Lopez_Steinitz_Defense,,4
bEZi0,6K1/4k3/4p3/8/7P/8/p1n5/5R2 b - - 0 56,a2a1q f1a1 c2a1 h4h5 a1c2 h5h6,1472,76,94,2817,advantage endgame long quietMove,https://lichess.org/MZiEYIMg/black#112,,,6
smu1T,4q1k1/6p1/4p2p/3p4/2pPn2Q/1rB1P2P/1P4P1/5RK1 b - - 1 30,e8g6 h4d8 g8h7 f1f8,1156,86,92,3558,advantage defensiveMove endgame master short,https://lichess.org/7suxzWAI/black#60,,,4
ejqGb,r5k1/1R3p1p/2p1pPp1/p7/2qr1PQ1/8/P1P3PP/1R5K b - - 2 30,d4f4 b7b8 a8b8 b1b8,1012,83,89,73,endgame mate mateIn2 short,https://lichess.org/fd5Cnzen/black#60,,,4
cpNWl,1r1k3r/p1q1pp1p/Q2p1bp1/3P4/8/8/P4PPP/2R2RK1 b - - 15 27,b8b6 c1c7 b6a6 f1c1,1218,75,100,831,advantage clearance defensiveMove middlegame short,https://lichess.org/jjuNViUg/black#54,,,4
JZTo8,8/8/pp2kp2/2p4p/2P1PK1P/PP6/8/8 w - - 0 42,b3b4 c5b4 a3b4 a6a5 b4a5 b6a5,1458,79,92,1543,crushing endgame long pawnEndgame,https://lichess.org/RmHZYAqT#83,,,6
fhRML,6k1/5ppp/1p6/pBb2P2/P2p2P1/3P3K/r6P/6R1 b - - 12 40,f7f6 b5c4 g8f8 c4a2,1077,78,88,257,crushing endgame fork short,https://lichess.org/5NQYU9wC/black#80,,,4
mGqMQ,4r2k/pQp5/6pn/2q5/5P2/8/PP3RP1/3R2K1 w - - 2 29,b7d5 e8e1 d1e1 c5d5,1251,82,93,859,advantage deflection endgame short,https://lichess.org/x5V8mz0P#57,,,4
8c520,4rr1k/7R/p4p1b/1p1pqP2/2p1P2P/2P2P2/PPK1B1Q1/6R1 b - - 0 31,h8h7 g2g6 h7h8 g6h6,1009,103,94,1739,deflection mate mateIn2 middlegame short,https://lichess.org/1OrsX1I8/black#62,,,4
gFLwj,2Q5/1P3ppk/7p/3Pq3/4p3/6PP/5P2/1r3NK1 b - - 0 41,e4e3 c8c2 g7g6 c2b1,1379,74,97,3091,crushing endgame fork master short,https://lichess.org/VSiHAG7i/black#82,,,4
0XbLt,rn5r/1p1b1k1p/p3pnp1/4Q3/8/6P1/PP3P1P/2KRR3 b - - 2 18,b8c6 d1d7 f6d7 e5e6 f7g7 e6d7,1411,76,86,168,crushing fork long middlegame,https://lichess.org/gx4d2pPy/black#36,Sicilian_Defense Sicilian_Defense_Smith-Morra_Gambit,,6
lGCci,4Qr2/4R3/6pk/3P1r1p/2PB4/1q5P/5PP1/6K1 w - - 6 44,e8d7 b3d1 g1h2 d1d4,1321,74,99,2713,advantage endgame fork master masterVsMaster short,https://lichess.org/gUOPfwY2#87,,,4
Zwt8i,8/8/6pp/4k1p1/6P1/4KP1P/8/8 w - - 0 54,e3d3 e5f4 d3e2 f4g3,1012,97,87,315,crushing endgame pawnEndgame short,https://lichess.org/XOBB2atl#107,,,4
JUKuo,1k3q2/pp1Qp3/7p/2R1p1p1/7r/8/PP3PP1/6K1 b - - 0 32,h4d4 d7c7 b8a8 c7c8 f8c8 c5c8,1236,77,78,226,backRankMate endgame long mate mateIn3,https://lichess.org/GoZBG82W/black#64,,,6
qenNL,3Rb3/4k3/6p1/3P4/1rN3Pp/pP5P/P1K5/8 w - - 2 45,c2c3 b4c4 c3c4 e7d8,1477,76,93,6120,crushing endgame master short,https://lichess.org/IU7Olfzq#89,,,4
PEm44,6k1/5p1p/3q2p1/2rP4/p1b4P/P3QBP1/3R1PK1/8 w - - 1 46,d2c2 c4f1 g2f1 c5c2,1080,82,100,321,advantage discoveredAttack endgame short,https://lichess.org/YFh1EhGH#91,,,4
AE2G0,r6r/np2kR2/1p5p/2pPp1p1/8/3P4/PPP3PP/5RK1 b - - 2 24,e7d6 f1f6 d6d5 f7d7,1187,79,90,1371,endgame epauletteMate mate mateIn2 short,https://lichess.org/IDg5MePS/black#48,,,4
cpzVV,1k6/p1pRR1p1/qpQ5/7p/3P3P/2P3P1/PK3r2/8 w - - 1 35,b2b3 a6a2 b3b4 f2b2,1155,82,93,5241,endgame mate mateIn2 short,https://lichess.org/Ft3sYdGd#69,,,4
jfL3K,2r3k1/ppq1n1R1/2n1N1p1/4P3/PP3PP1/2pr4/4KB2/R7 b - - 1 26,g8h8 a1h1 d3h3 h1h3,1135,76,100,2228,mate mateIn2 middlegame short,https://lichess.org/J1YrRD2L/black#52,,,4
HoC1A,r2qk2r/pp1n1pp1/2pbpnp1/3p4/3P4/2PBPN2/PP3PPP/R1BQK2R w KQkq - 2 10,e3e4 d5e4 d3e4 f6e4,1177,113,50,19,crushing fork opening short,https://lichess.org/gO1sUgs1#19,Queens_Pawn_Game Queens_Pawn_Game_Zukertort_Variation,,4
ATlm5,1rb1k2r/pp2qppp/3bp1n1/8/3PQPN1/2P2N2/PP4PP/R1B2RK1 w k - 5 16,f1e1 f7f5 e4e2 f5g4,1498,76,94,347,advantage fork middlegame short,https://lichess.org/uTjbxaKI#31,Queens_Pawn_Game Queens_Pawn_Game_Colle_System,,4
5j0jU,2kr4/ppp3pp/8/n6P/2brN3/P4P2/1PK2Q2/6RR w - - 3 31,g1d1 c4b3 c2b1 d4d1 h1d1 d8d1,1496,77,50,169,deflection long mate mateIn3 middlegame pillsburysMate,https://lichess.org/4jkd2mk0#61,,,6
O3FTu,3r1rk1/3p1pp1/p6p/1p1Np1P1/4n2P/8/PPP5/2K2R1R b - - 0 23,h6g5 d5e7 g8h7 h4g5,1447,77,94,3184,discoveredAttack discoveredCheck endgame intermezzo mate mateIn2 short,https://lichess.org/IC3P52Uo/black#46,,,4
uIRHd,8/p4Bk1/3p2p1/2p3q1/4P3/5Q1P/P4RK1/1r6 w - - 5 33,f3g3 b1g1 g2g1 g5g3,1216,75,100,319,attraction crushing deflection endgame pin short,https://lichess.org/NL0zwyiZ#65,,,4
rccpi,1k1q3r/1p3pp1/pN1p3p/B2P2b1/P5Q1/7P/2b2P2/5RK1 b - - 1 30,g5h4 b6d7 d8d7 g4d7,1040,275,0,3,crushing middlegame queensideAttack short,https://lichess.org/ljUMvx1k/black#60,,,4
aPNqa,r4rk1/p4pp1/2p3qp/1pP5/4n3/1Q4PP/PP3PB1/R4RK1 w - - 1 20,a1c1 e4d2 b3c3 d2f1,1198,249,67,7,advantage fork middlegame short,https://lichess.org/sc8mzVWT#39,,,4
bvX9h,3k4/7R/3K4/P7/7p/2p4P/6r1/8 b - - 1 53,c3c2 h7h8 g2g8 h8g8,1346,78,95,1409,endgame mate mateIn2 rookEndgame short,https://lichess.org/SjxQi87q/black#106,,,4
TQD2k,4r1k1/1ppb1ppp/3p2q1/3P4/1PP1N3/3Q3P/1b1B1PP1/4R1K1 b - - 8 23,d7f5 e4f6 g7f6 e1e8,1083,79,85,221,crushing discoveredAttack kingsideAttack middlegame short,https://lichess.org/fHRjt8bn/black#46,,,4
SpZyi,8/5qk1/pp2pBpr/4PpQ1/3PbP2/2r1P3/P1p2KP1/2R5 b - - 1 33,g7h7 g5h6 h7h6 c1h1,1227,72,96,30332,attraction mate mateIn2 middlegame pillsburysMate sacrifice short,https://lichess.org/5bACWur7/black#66,,,4
02fdp,4r2k/p1p3p1/Q6p/8/3q4/3B4/P1P2PPP/3K3R w - - 0 26,h1e1 d4a1 d1d2 a1e1,1126,75,99,2559,endgame mate mateIn2 short,https://lichess.org/bl7tBVxz#51,,,4
yFwCP,r2r2k1/pp1b1ppn/2p5/4p3/2P5/4QP2/PP2N1PP/1K5R w - - 0 22,e3e5 d8e8 e5c7 d7f5 b1a1 e8e2,1496,76,99,2255,advantage long middlegame,https://lichess.org/DlArovbY#43,,,6
DV7px,4Rr1k/6p1/p5Qp/1p6/8/8/r4qPP/3R3K b - - 1 25,f8e8 g6e8 h8h7 e8e4 h7g8 d1d8,1097,77,91,360,crushing endgame long,https://lichess.org/ijeVNmmO/black#50,,,6
O9odr,rnbqk2r/ppp2pb1/3p2p1/4P2p/4P3/2N1QN2/PPP2PPP/2KR1B1R w kq - 0 10,f1c4 g7h6 e3h6 h8h6,1288,80,93,1712,advantage middlegame pin short,https://lichess.org/oJEsvnFD#19,Pirc_Defense Pirc_Defense_Classical_Variation,,4
cr235,3r3k/p5pb/2pr1p1p/bp5P/6P1/P4P2/BBPPR3/2KR4 w - - 3 26,d1e1 a5d2 e2d2 d6d2 e1e8 d8e8,1065,85,92,665,crushing fork long middlegame,https://lichess.org/SCpKrrKw#51,,,6
qhW7B,4q2k/1pb4p/2n3pP/p1p1p1B1/2PpP2P/PP4r1/5Q1K/8 b - - 0 35,g3g5 f2f6 h8g8 f6g7,1500,75,98,14936,endgame fork mate mateIn2 short,https://lichess.org/2zx99Lo4/black#70,,,4
ue6OM,8/8/p1R3R1/kp6/3PK3/2P5/8/r2r4 b - - 4 55,d1e1 e4d5 a5a4 c6a6,1195,75,84,205,advantage defensiveMove endgame rookEndgame short,https://lichess.org/Wex3nO6B/black#110,,,4
sNgQe,2r3k1/5ppp/p1rp3b/4pQPP/4P3/2P1P3/5RK1/3q4 b - - 3 33,h6g5 f5f7 g8h8 f7f8 c8f8 f2f8,1190,105,85,24,backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/2yR4gbnG/black#66,,,6
wOP4G,8/Q5bk/2pp4/4q2p/7P/2P5/Pr6/1K4R1 w - - 0 39,b1b2 e5c3 b2b1 c3b2,1218,79,94,14137,endgame mate mateIn2 short,https://lichess.org/Ty5EdvqW#77,,,4
Jb6NT,2R2kr1/pp1q1p1p/5QpP/4pb2/r7/8/5PP1/2R3K1 b - - 1 35,d7c8 c1c8 f5c8 f6d8,1113,92,94,4529,endgame mate mateIn2 short,https://lichess.org/IiyR08t2/black#70,,,4
fezb4,8/7k/6p1/2pP1pP1/3b1K2/5BP1/P3Q3/6q1 w - - 2 49,d5d6 g1c1 e2d2 c1d2,1369,77,93,2063,endgame master mate mateIn2 short,https://lichess.org/CDINGXa4#97,,,4
SykxN,r4rk1/1p2qp2/p2p2n1/P1pPb2p/4P3/2N2RB1/1PPQ2P1/4R2K w - - 1 26,d2h6 e5g3 f3g3 e7h4 h1g1 h4g3,1068,80,93,424,advantage attraction fork long middlegame,https://lichess.org/Rs1bQDkH#51,,,6
vyYhX,rn1q1b1r/pp2pkp1/2p2n1p/8/2BP2b1/5N2/PPP2PPP/R1BQK2R b KQ - 3 8,e7e6 f3e5 f7e8 e5g4,1208,76,97,4201,advantage opening short,https://lichess.org/KwWaixkP/black#16,Caro-Kann_Defense Caro-Kann_Defense_Alien_Gambit,,4
wAyvB,2r2k2/p4p1p/b3pn2/6p1/2N5/PP2PP2/3N2PP/2RK4 w - - 0 24,c4e5 a6e2 d1e2 c8c1,1173,74,80,193,advantage deflection endgame short,https://lichess.org/xGI8xkxv#47,,,4
8lFJL,1r6/2p1kr2/p2p3b/N1PPp2p/1P2Pp1q/2N2P1B/P5RK/6R1 b - - 2 38,b8b4 a5c6 e7e8 c6b4,1277,77,93,215,crushing fork middlegame short,https://lichess.org/iPRQiuh6/black#76,,,4
7a9OK,6B1/4pR1p/3p2k1/8/2q5/pP6/K1P2R2/r7 w - - 1 35,a2a1 c4c3 a1b1 c3b2,1088,76,89,491,endgame mate mateIn2 short,https://lichess.org/pDyimuyh#69,,,4
F17Ib,1r3k2/P3npb1/8/1PQ5/2P5/8/2K2P2/7r b - - 1 40,b8c8 c5c8 e7c8 a7a8q,1082,77,86,249,advancedPawn crushing endgame pin promotion short,https://lichess.org/kp0WcQZC/black#80,,,4
Y6jeJ,5r1k/ppp3pp/5q2/5n2/4Q3/P5P1/1P3PKP/2RR4 w - - 3 29,e4f3 f5h4 g3h4 f6f3,1381,75,98,5019,crushing discoveredAttack endgame short,https://lichess.org/E9oDhqGS#57,,,4
lzoyH,8/1p1k4/p5p1/P1P1Kp1p/5P1P/6P1/8/8 b - - 4 42,d7c6 e5f6 c6c5 f6g6,1158,88,94,197,advantage endgame pawnEndgame short,https://lichess.org/7i6iZiwg/black#84,,,4
6VSDo,8/5pk1/6rp/p1R2K2/8/1P1P4/P2P4/8 w - - 0 33,c5a5 g6g5 f5e4 g5a5,1063,94,94,816,crushing endgame rookEndgame short skewer,https://lichess.org/l7iC5cLs#65,,,4
Tkd3d,r1b1kb1r/p4pp1/2p1p3/2qpP3/5P1p/5Nn1/PPPN2PP/R1BQR2K w kq - 2 13,h2g3 h4g3 f3h2 h8h2,1171,77,85,250,discoveredAttack discoveredCheck kingsideAttack mate mateIn2 middlegame short,https://lichess.org/eu5uomk3#25,French_Defense French_Defense_La_Bourdonnais_Variation,,4
aAMKi,2r1r1k1/pb3pbp/1p1p2p1/1PpN1q2/P1B2P2/4B2P/6P1/1R1QR1K1 w - - 3 25,e3f2 e8e1 d1e1 b7d5 c4d5 f5d5,1424,82,90,2504,crushing kingsideAttack long middlegame,https://lichess.org/EJOqiIsT#49,,,6
nTTuH,3n2qk/p1p2p1p/5p1Q/4P3/2p1R3/7P/P4PPK/1r6 b - - 3 28,f6f5 h6f6 g8g7 f6d8,1203,78,71,126,advantage deflection endgame short,https://lichess.org/UvNiCg93/black#56,,,4
ia4OR,R7/5p1k/3q2pp/3npn2/2PP4/6PP/2Q2PK1/8 w - - 1 38,c4d5 d6d5 g2g1 d5a8,1198,77,100,1011,advantage endgame fork short,https://lichess.org/xqQsSzxi#75,,,4
h0QfV,6k1/p1b3p1/2p1pr2/3p3p/1P1P1q2/6N1/P3QPPP/3R1K2 b - - 1 25,h5h4 g3h5 f4h2 h5f6,1122,76,96,1402,advantage endgame fork short,https://lichess.org/m6pkexK5/black#50,,,4
oI44C,8/5ppk/4r2p/5R1P/4p1P1/5PK1/8/8 w - - 1 51,f5f7 e4e3 f7c7 e3e2,1187,80,93,1326,advancedPawn crushing endgame rookEndgame short,https://lichess.org/c6lAQYOS#101,,,4
8LJqL,8/8/4k1p1/4P1K1/6RP/8/8/6r1 b - - 4 70,g1g4 g5g4 e6e5 g4g5 e5e6 g5g6 e6e7 g6g7,1366,76,85,203,crushing defensiveMove endgame veryLong,https://lichess.org/vmJLPnG1/black#140,,,8
mcn96,r3k2r/ppp3pp/3qpn2/2b1n1B1/3p4/5N2/PPP3PP/RN1Q1R1K w kq - 2 12,f3e5 d6e5 g5f6 g7f6,1276,85,91,739,advantage middlegame short,https://lichess.org/rBDmzXIJ#23,Kings_Gambit_Declined Kings_Gambit_Declined_Queens_Knight_Defense,,4
RvR2O,5rk1/1pp1r2p/p5p1/3pNq2/1P1PnP2/P6R/2P3QP/5R1K b - - 9 34,g8h8 e5g6 f5g6 g2g6,1222,80,86,843,crushing kingsideAttack middlegame pin short,https://lichess.org/s5nsfrIQ/black#68,,,4
9mnSi,2Q5/6Nk/p6p/1p1q3P/2p1p3/P3P3/1PP2r2/2K3R1 w - - 3 40,g7e6 d5d2 c1b1 d2c2 b1a1 c2b2,1032,76,89,117,endgame long mate mateIn3,https://lichess.org/O2Xjjus8#79,,,6
7BkVD,6rr/pkp2p2/2qn1p2/7p/3P4/2P2N2/PPQ2PPK/R3R3 w - - 3 21,e1e2 g8g2 h2g2 h8g8 g2f1 c6f3,1320,76,100,714,advantage attraction deflection long middlegame sacrifice,https://lichess.org/dufaKUlx#41,,,6
CHCqj,r1bq1rk1/pp3ppp/2pb1n2/3P2B1/8/2NQ1N2/PP3PPP/R4RK1 w - - 0 13,d5c6 d6h2 f3h2 d8d3,1099,97,100,52,advantage discoveredAttack kingsideAttack middlegame short,https://lichess.org/ZREKV2ts#25,Queens_Gambit_Declined Queens_Gambit_Declined_Marshall_Defense,,4
3L9ns,8/8/1ppRp3/p3P3/P5kp/4n3/1P5K/8 b - - 5 58,e3c4 d6d4 g4h5 d4c4,1250,78,93,218,crushing endgame fork short,https://lichess.org/DGogP2mw/black#116,,,4
37a9W,rn3rk1/pp2npp1/2p3qp/2b2bB1/8/2NP1NP1/PP1Q1PBP/R4RK1 w - - 0 13,f3h4 g6g5 d2g5 h6g5 h4f5 e7f5,1369,82,93,13758,crushing long middlegame,https://lichess.org/L1toN0t6#25,English_Opening English_Opening_Kings_English_Variation,,6
HxM38,r3k2r/pp2bppp/1q2p3/2pn2P1/8/P1NP1P1P/1P1Q4/1K1R1B1R b kq - 0 22,e7g5 c3d5 g5d2 d5b6 a7b6 d1d2,1480,78,94,4162,advantage long middlegame,https://lichess.org/mDtSnHwn/black#44,,,6
LhJfe,r5k1/1b3ppp/pQ2p3/8/pPP3n1/5qP1/3B1P1P/R3RBK1 w - - 1 26,b6b7 f3f2 g1h1 f2h2,1143,76,90,200,fork mate mateIn2 middlegame short,https://lichess.org/OoilrYti#51,,,4
18KbW,r2r2k1/pp3pp1/1q5p/4n3/1P2B3/PQ1p2Pb/1B2PR1P/R5K1 b - - 1 21,e5g4 b3f7 g8h8 f7g7,1108,77,100,202,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/lIdj7y8U/black#42,,,4
dGPGF,rnb2rk1/5ppp/p4n2/1ppqR3/8/3B1N2/PP3PPP/R1BQ2K1 b - - 1 14,d5d6 d3h7 f6h7 d1d6,1116,82,86,74,crushing discoveredAttack kingsideAttack middlegame short,https://lichess.org/HTETsuz6/black#28,Queens_Gambit_Accepted Queens_Gambit_Accepted_Other_variations,,4
qaBBq,r6r/ppp1kpp1/1N2b1p1/3p4/8/1P1N4/PB1PnPPP/R4RK1 w - - 1 19,g1h1 h8h2 h1h2 a8h8,1445,91,40,80,anastasiaMate attraction kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/7FDV8O9P#37,,,4
fnNgN,6k1/5ppp/1p2p3/1r1p3q/5QP1/3NKR2/2r2P2/8 b - - 2 39,h5g6 f4b8 c2c8 b8c8,1061,76,100,1225,endgame mate mateIn2 short,https://lichess.org/hysrIZSv/black#78,,,4
jar3x,3r3k/6pp/1p6/pq6/3RQ3/5P1P/6PK/8 b - - 0 39,d8d4 e4a8 d4d8 a8d8 b5e8 d8e8,1307,74,96,5328,backRankMate endgame long mate mateIn3,https://lichess.org/jOhLTF9a/black#78,,,6
ZSnFv,8/p4P1k/1p2K2p/1P2B3/P3R2P/8/3rp3/5r2 b - - 0 52,e2e1q e4e1 f1e1 f7f8q e1e5 e6e5,1471,75,98,6365,advancedPawn crushing endgame long promotion,https://lichess.org/T9VOSKhl/black#104,,,6
ETUlm,8/8/7R/3p3P/p1p1k1P1/5r2/4K3/8 b - - 4 49,a4a3 h6e6 e4f4 e6f6 f4g4 f6f3,1274,80,80,71,crushing endgame long rookEndgame,https://lichess.org/7uFaCKNj/black#98,,,6
YtW8r,3r2k1/Q4p1p/1p4p1/3P4/5q2/P3rPR1/7P/6RK b - - 0 28,d8d5 a7a8 g8g7 a8d5,1115,87,91,4264,advantage endgame fork master short,https://lichess.org/4NmJyIt0/black#56,,,4
CWOO3,6k1/p1q2p1p/2r1pP2/3pP3/pPnP4/P2Qb3/2B3PP/2R4K b - - 1 33,e3c1 d3h7 g8f8 h7h8,1092,76,82,116,endgame kingsideAttack mate mateIn2 short,https://lichess.org/icR9IgJ0/black#66,,,4
gFBqV,3r1rk1/5ppp/4pn2/N6q/1P2n3/3Q2P1/1B2PP1P/R4RK1 w - - 5 25,d3e3 f6g4 h2h4 g4e3,1312,76,84,346,crushing middlegame short,https://lichess.org/dTXFbdU1#49,,,4
ZB9bl,5rk1/p5pp/Q3p3/2q5/2pn1r2/2B3R1/PP4PP/R6K w - - 2 31,c3d4 f4f1 a1f1 f8f1 d4g1 c5g1,1015,76,100,209,long mate mateIn3 middlegame,https://lichess.org/K1WA6gEt#61,,,6
med2x,8/8/5p1p/3K2k1/2p2rP1/2R4P/8/8 w - - 10 55,c3c4 f4c4 d5c4 g5h4,1406,77,74,98,crushing endgame rookEndgame short,https://lichess.org/luEeI7yE#109,,,4
ES99C,r4rk1/2q1bppp/p3p3/1p2n1B1/6n1/1BN5/PP2QPPP/3R1RK1 w - - 2 17,g5e7 e5f3 g2f3 c7h2,1216,76,94,4209,discoveredAttack kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/5usGzq9T#33,Queens_Gambit_Declined Queens_Gambit_Declined_Three_Knights,,4
kXjzH,r2qk2r/ppp2ppp/2N5/1B1pP3/4n1b1/3K4/PPP2bPP/RNBQ3R b kq - 3 10,g4d1 c6d8 e8d8 h1d1,1438,76,93,1040,advantage discoveredAttack discoveredCheck intermezzo opening short,https://lichess.org/2ayY3H44/black#20,Scotch_Game Scotch_Game_Scotch_Gambit,,4
ZpXHX,8/6p1/7p/bp3k2/2pN4/P4PP1/4K2P/8 b - - 1 37,f5e5 d4c6 e5d5 c6a5,1074,84,86,44,crushing endgame fork short,https://lichess.org/LGBoLUVy/black#74,,,4
wCnGC,1Q6/6pk/6r1/3p3q/1ppP2b1/4P3/1P3N2/4KR2 b - - 15 47,h5h4 f1h1 h4h1 f2h1,1011,85,94,527,advantage endgame master pin short,https://lichess.org/dTaSxHvq/black#94,,,4
we2Is,8/8/8/P5kp/2b5/5BP1/3p1P2/6K1 w - - 2 49,g1g2 c4d5 f3d5 d2d1q,1317,77,92,1209,advancedPawn bishopEndgame crushing deflection endgame master promotion short,https://lichess.org/LuYIOI2b#97,,,4
WZYkJ,r1b2rk1/p3R1pn/1p1P3p/2p1P3/P7/7P/1PB2pP1/R1B2K2 w - - 0 29,c2e4 c8a6 e4d3 a6d3,1398,75,82,281,mate mateIn2 middlegame short,https://lichess.org/3EZuyURk#57,,,4
AwTw7,3R2k1/R3rpp1/p3r1p1/1p2P3/5PP1/8/P6P/6K1 b - - 4 28,g8h7 a7a8 e7e8 d8e8 e6e8 a8e8,1485,77,93,794,endgame,https://lichess.org/DltfOoA2/black#56,,,6
cXlE7,r2q1rk1/pp1b1pp1/2pb1n1p/3p4/3P3B/P1N5/1PP1BPPP/R2Q1RK1 b - - 1 12,d6h2 g1h2 f6g4 e2g4 d8h4 g4h3 d7h3 g2h3,1478,77,91,318,advantage hangingPiece opening veryLong,https://lichess.org/SCouFJtT/black#24,French_Defense French_Defense_Knight_Variation,,8
ysNQn,8/1p6/pk2P3/3p4/3Nq3/BP2P1Q1/r7/4K3 w - - 0 44,a3c1 e4h1 g3g1 h1g1,1048,76,100,139,endgame mate mateIn2 short,https://lichess.org/JzJ6X3bH#87,,,4
WVhko,2rr1bk1/2q2p1p/p1b1p1p1/1p1nP3/4N3/P2BB2Q/1PP3PP/3R1RK1 b - - 1 19,d5e3 e4f6 g8g7 h3h7,1093,77,100,309,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/7CipMK33/black#38,,,4
UdCOU,6k1/6p1/5p1p/1Qb1nq2/P7/6B1/6PP/4R1K1 w - - 6 49,b5c5 e5f3 g2f3 f5c5,1064,78,89,872,advantage discoveredAttack endgame short,https://lichess.org/ww6vtUkW#97,,,4
h3xEr,8/2b2k2/2P1p3/p1Bp3p/3PpP2/4P1KP/8/8 b - - 1 43,c7d8 c5d6 a5a4 c6c7 d8c7 d6c7 a4a3 c7a5,1492,93,74,48,advancedPawn bishopEndgame crushing defensiveMove endgame master quietMove veryLong,https://lichess.org/NaD3tBIX/black#86,,,8
o6U5M,1k2r3/pp4pp/3r1p2/4n3/8/2P1B1Pq/PP2QP1P/R3R1K1 w - - 0 23,f2f4 e5g4 e3a7 b8a7,1214,241,0,2,advantage middlegame short,https://lichess.org/UH7AotAG#45,,,4
wS1Yp,8/7P/2p2RP1/3kp3/8/3b4/6K1/7r b - - 2 55,h1h6 g6g7 d3e4 g2g3 h6h7 g7g8q,1400,86,66,29,advancedPawn crushing defensiveMove endgame long promotion,https://lichess.org/3S1CPxZZ/black#110,,,6
OpssK,6R1/8/8/1pk1K3/p1p5/3p4/P7/8 w - - 2 55,a2a3 d3d2 g8c8 c5b6 c8d8 c4c3,1182,81,91,963,advancedPawn crushing endgame long rookEndgame,https://lichess.org/qerPS20S#109,,,6
ZoC6O,2R2bk1/3N1p2/1p4pp/pr6/8/6P1/5P1P/5K2 b - - 1 37,b5d5 d7f6 g8g7 f6d5,1182,75,85,444,crushing endgame fork master short,https://lichess.org/ovvIkzwI/black#74,,,4
rhn95,r2qkbnr/1p1bpppp/p2p4/4n3/Q3PB2/2N2N2/PPP2PPP/R3KB1R w KQkq - 5 8,a4d4 e5f3 g2f3 e7e5 f4e5 d6e5,1373,76,93,5724,advantage fork long opening,https://lichess.org/5Qbm7vZJ#15,Sicilian_Defense Sicilian_Defense_Modern_Variations,,6
8XIQR,N1b2k2/1p1n1r1p/6p1/1p1pb3/3p2PB/8/PPP4P/2K1R2R w - - 0 25,a8b6 e5f4 c1b1 d7b6,1113,89,93,3162,advantage middlegame short,https://lichess.org/5gI32KTm#49,,,4
aY0iD,8/4R2p/7k/3N2p1/3n2K1/5PP1/1r6/8 b - - 0 59,d4c6 e7e6 h6g7 e6c6,1022,200,82,4,crushing endgame fork short,https://lichess.org/2LiwbKpD/black#118,,,4
0Tceq,2rr3k/p5pp/bp6/7P/P2Rp2q/4P1N1/3Q1PP1/5RK1 w - - 3 30,d4d8 c8d8 d2b4 a6f1,1128,97,93,1285,advantage middlegame short,https://lichess.org/DN2zSK9B#59,,,4
h0hxq,8/2p3pp/p1k1p1p1/P1p1P3/2K2P1P/1P6/8/8 b - - 0 44,c6d7 c4c5 h7h6 b3b4 c7c6 c5b6,1323,78,90,4090,crushing endgame long pawnEndgame quietMove,https://lichess.org/9IOxwHh3/black#88,,,6
oU34Y,8/r2k1p2/P1R1p1p1/1K5p/4P3/5P2/6PP/8 w - - 3 40,b5b6 a7a6 b6a6 d7c6 a6a5 c6c5,1163,89,92,1161,crushing defensiveMove deflection endgame long master rookEndgame,https://lichess.org/FsAunWiC#79,,,6
