PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,DailyDate,n_moves
ybiGo,1k3r2/ppp2q2/2n2rp1/2B1p3/2P2PQp/3P3P/PP6/3R1RK1 b - - 2 24,f6f4 f1f4 f7f4 c5f8,1667,88,67,33,advantage middlegame short,https://lichess.org/mOz2Abub/black#48,,,4
ajNYg,7k/1p2r1pp/6r1/3Q4/p3p1q1/P1P1K3/1P6/4RR2 b - - 10 39,h7h5 d5d8 h8h7 d8e7,1953,79,88,252,advantage endgame fork master short,https://lichess.org/u4n2I9TM/black#78,,,4
tHzOS,1r4k1/2q2p2/4r1p1/1B1p4/p4bP1/P1P5/1PQ5/1K1R3R w - - 1 25,d1d5 b8b5 d5b5 c7c6 c2a4 c6h1,1751,75,92,1799,advantage fork long master middlegame sacrifice,https://lichess.org/UJJFvjoH#49,,,6
bCQ3W,8/1p6/2r4p/6p1/P2R2P1/2k2K1P/8/8 w - - 10 48,f3e4 c6c4 d4c4 c3c4,1968,76,87,644,crushing endgame rookEndgame short,https://lichess.org/hltRvJCg#95,,,4
9lZIp,1r3r1k/2p2PRp/3p4/p7/1pBnP3/1P1P1p1P/1KP1q3/2Q5 b - - 0 33,h8g7 c1g5 g7h8 g5f6,1726,75,100,156,endgame mate mateIn2 short,https://lichess.org/4J8e77FW/black#66,,,4
Oj8vM,8/4Rpk1/3Q1ppb/2P5/P2Nr3/6pq/5P1P/5RK1 w - - 0 27,f2g3 h6e3 f1f2 e3f2 g1f2 h3h2 f2f3 h2h1,1925,75,98,1048,attraction crushing middlegame veryLong,https://lichess.org/h3CTg7eg#53,,,8
Eh0OO,r1bq1bnr/3p1kpp/2p5/pp6/3NP3/3P4/PPP2PPP/R1BQK2R b KQ - 0 9,f8c5 d1h5 g7g6 h5c5,1675,75,84,214,advantage fork opening short,https://lichess.org/MB0z0VIC/black#18,Italian_Game Italian_Game_Blackburne-Kostic_Gambit,,4
BsQMj,3r3k/p4pp1/1b4qp/3pQ3/2rNp2P/1N2P1P1/PP3PB1/3R2K1 w - - 6 27,d4f5 b6c7 e5g7 g6g7 f5g7 h8g7,1696,75,100,332,advantage long middlegame,https://lichess.org/owApvi8V#53,,,6
grAIb,4rqk1/pb3n1p/1p3Bp1/3p1N2/5PQ1/1P2P2P/P5P1/3R2K1 w - - 0 28,f6d4 b7c8 g4f3 c8f5,1775,72,94,15206,advantage master middlegame short,https://lichess.org/DX4jAQU4#55,,,4
Bs4A8,8/p7/4kp1p/4p1p1/2p1PP2/P1P1K1P1/7P/8 w - - 0 35,h2h4 e5f4 g3f4 g5h4,1862,76,95,1318,crushing endgame pawnEndgame short,https://lichess.org/vLBO4gmI#69,,,4
2B8C2,8/1pQ1R3/p6k/7p/1PPq2rP/8/P5P1/6K1 w - - 5 40,g1f1 g4f4 c7f4 d4f4,1632,76,93,1120,crushing endgame short,https://lichess.org/yLir31TE#79,,,4
NFBR8,1kb5/pp3p2/4p1p1/PPN1P3/5P2/6P1/3r3r/1RR3K1 w - - 3 31,c5a6 b7a6 b5a6 d2b2 b1b2 h2b2,1943,77,86,63,advantage endgame long,https://lichess.org/B35m0oG1#61,,,6
VmgzG,4r1k1/6p1/p2q2np/1p1p1p2/2pPn3/P1P4P/1PBNQPP1/4R1K1 w - - 4 25,f2f3 g6f4 f3e4 f4e2,1792,75,78,103,crushing kingsideAttack middlegame short,https://lichess.org/QQBsgnlE#49,,,4
3lWFB,6k1/5p1p/4p1p1/Pq1p4/2pP4/P3P2P/5PP1/2Q3K1 w - - 1 35,c1c3 b5b3 c3b4 b3b4 a3b4 c4c3,1713,75,96,7700,crushing endgame long master queenEndgame,https://lichess.org/HvB8rctB#69,,,6
oLXvv,3qr1k1/1b1nbppp/p3pn2/1pr3B1/8/2NBPN1P/PP2QPP1/2RR2K1 w - - 0 15,b2b4 b7f3 e2f3 c5g5,1606,76,92,5601,advantage capturingDefender master middlegame short,https://lichess.org/My2AB93w#29,English_Opening English_Opening_Agincourt_Defense,,4
zbuU9,2r3k1/5pp1/3R3p/1p3q2/8/1P5P/P1r2PP1/3QR1K1 w - - 1 28,e1e2 c2c1 e2e8 g8h7,1626,78,93,1714,advantage endgame pin short,https://lichess.org/HucVPESH#55,,,4
bdMgL,r3k2r/pQ2ppb1/3p3p/2pP3P/b1q1PBp1/2P3N1/P4PP1/2R1K2R b Kkq - 0 21,g7c3 c1c3 c4c3 f4d2 c3d2 e1d2,1931,75,89,222,crushing long master middlegame sacrifice,https://lichess.org/8iBN1tLI/black#42,,,6
BlvP0,2r2r2/p5pk/1bN5/5p2/2R3p1/5qP1/PP3P1P/1QR3K1 w - - 9 27,c4f4 b6f2 g1f1 f3h1 f1f2 h1h2,1837,75,89,234,crushing long middlegame,https://lichess.org/22Z0FVQR#53,,,6
ze71M,6k1/7p/4p1p1/3qb3/4N1QK/4P2P/PP3P1P/8 w - - 5 34,e4c3 d5d8 g4g5 e5f6 g5f6 d8f6,1864,77,93,2199,advantage endgame long pin,https://lichess.org/G2esUNqY#67,,,6
F2lY3,2Q5/4kppp/8/1P6/2p2B1P/3q2K1/8/7R w - - 2 39,g3g4 h7h5 g4h5 d3g6,1876,80,86,738,attraction endgame mate mateIn2 short,https://lichess.org/6oeNkjo2#77,,,4
4uqAB,3r2k1/4bppp/p3q3/1pr1P3/1B1p4/P2Q3P/1P3PP1/R3R1K1 b - - 3 23,c5e5 e1e5 e6e5 a1e1 e5e1 b4e1,1605,112,73,18,advantage clearance long middlegame,https://lichess.org/lJYeRrfR/black#46,,,6
AJamA,1r6/r2k1p2/4p1p1/2qpP3/p1Pb1P2/P1NQ3P/6P1/KR5R w - - 3 33,a1a2 b8b3 b1b3 a4b3,1973,76,67,107,collinearMove crushing middlegame short,https://lichess.org/0B8sOeZw#65,,,4
h9Lfv,5Q2/p6p/1p4pk/8/8/P1q2PPK/2Pr3P/8 b - - 4 32,h6g5 f8f4 g5h5 g3g4,1691,79,93,5441,endgame mate mateIn2 short,https://lichess.org/AzIYmcLO/black#64,,,4
fmCZ1,r2q1r1k/pR1nb2p/4Q1p1/3P1p2/7N/2P3P1/P5PP/5RK1 b - - 0 23,e7h4 b7d7 d8b6 e6b6 a7b6 g3h4,1916,78,92,2703,advantage long middlegame,https://lichess.org/V83hc18f/black#46,,,6
7xYyF,3k1r2/pp6/3pQ3/8/8/2PK1r2/PP5P/8 w - - 3 39,d3e4 f8f4 e4d5 f3d3,1834,105,36,53,endgame mate mateIn2 queenRookEndgame short,https://lichess.org/dDya7ZDK#77,,,4
lmT9a,2r4k/pp6/4P3/8/1n4P1/7P/PPP2r2/2KR3R w - - 1 24,e6e7 c8c2 c1b1 c2b2 b1a1 b2a2,1646,77,96,10935,crushing endgame long,https://lichess.org/J532u86Q#47,,,6
II8pv,1n3rk1/4r1pp/p2R4/8/1p3B2/5Q2/qPP2PPP/2KR4 w - - 0 19,f3d5 a2d5 d1d5 f8f4 d6d8 f4f8,1742,75,92,1662,advantage long middlegame,https://lichess.org/hXAKmiU7#37,Sicilian_Defense Sicilian_Defense_Kan_Variation,,6
APJP1,1r1r2k1/5p1p/6p1/p1pN4/2P5/BP1nP1P1/P4PKP/R7 b - - 1 22,b8b7 a1d1 d8d5 c4d5,1797,72,95,13037,crushing endgame short,https://lichess.org/P5Ww6IAH/black#44,,,4
J8yOD,6q1/2p1nrpk/3pQ1Nn/4p3/p1P1P3/Pp1PP3/1P1N4/2K4R w - - 5 32,g6e7 f7f1 d2f1 g8e6,1605,82,88,49,advantage discoveredAttack middlegame short,https://lichess.org/6VokqWKh#63,,,4
1h3DM,r2q3k/1b1pn1pp/p2Bp2r/1p2Pp2/5P1b/1BN3P1/PPPQ3P/3R1RK1 w - - 1 20,g3h4 h6g6 g1f2 g6g2 f2e1 g2d2,1825,78,92,1806,advantage long middlegame skewer,https://lichess.org/OeWUaNJb#39,,,6
91Vt1,5rk1/4q1pp/pp2p3/6B1/2n5/P4RQP/5PP1/6K1 b - - 9 35,e7d7 f3f8 g8f8 g3f4 f8e8 f4c4,1709,75,95,4685,advantage attraction endgame fork long,https://lichess.org/JfHvgDQT/black#70,,,6
1VZFu,8/2pk1p2/5p2/2p2P2/4P1P1/3K4/5r2/6R1 b - - 0 35,f2f4 d3e3 f4e4 e3e4,1636,76,93,945,crushing endgame rookEndgame short trappedPiece,https://lichess.org/JFaNIBdh/black#70,,,4
Zz3lt,1r3rk1/p2b2p1/2p2q1p/2Pp4/3P1p2/2P2p1P/P1Q1B1P1/1R2R1K1 w - - 0 22,e2f3 d7f5 b1b8 f5c2,1734,76,94,3514,advantage middlegame short,https://lichess.org/VOthg6rN#43,,,4
eQ4iC,1r1r2k1/3q1pp1/1Q5p/3p4/3P4/2P5/P4PPP/2R2RK1 w - - 1 23,b6a5 b8a8 a5b4 d8b8 b4b3 b8b3,1956,78,93,1391,clearance crushing endgame long,https://lichess.org/Hfo4ht00#45,,,6
vy0D7,r2q2k1/1p1r1pp1/p4n1p/2pb4/P1B2B2/1P1Q1P2/2P1R1PP/R5K1 w - - 0 19,a1e1 d5c4 d3c4 d7d4 c4c5 d4f4,1801,77,93,6737,advantage clearance interference long middlegame,https://lichess.org/UTXa0tn9#37,Philidor_Defense Philidor_Defense_Other_variations,,6
adhvn,b7/8/P7/5kpp/1PB5/6RP/1r4P1/4K3 w - - 1 48,c4d3 f5f4 g3f3 a8f3,1743,82,75,59,advantage defensiveMove endgame master masterVsMaster short trappedPiece,https://lichess.org/tFkqceMy#95,,,4
PwtTr,5rk1/1p2pp1p/pq4p1/3Q2P1/5n2/3B3P/PP3N2/2R3K1 w - - 0 20,d5e4 f4h3 g1g2 h3f2,1661,75,96,2663,crushing middlegame pin short,https://lichess.org/sZlXWGlG#39,,,4
OH24z,8/8/4k3/2KpPp2/1N1P1np1/6P1/8/8 w - - 0 45,c5c6 f4e2 b4d5 e2d4,1635,76,94,763,crushing endgame knightEndgame short,https://lichess.org/yBELkJEE#89,,,4
YZtaf,8/8/8/3k2p1/5pPp/3K1P1P/8/8 w - - 2 47,d3e2 d5c4 e2d2 c4d4,1855,74,88,175,crushing defensiveMove endgame pawnEndgame short zugzwang,https://lichess.org/23wNgn6T#93,,,4
8LzKc,r5k1/pp3p2/5pnR/2p2N2/2Pp2RP/1P6/1P4PK/4r3 b - - 2 28,a8e8 h4h5 e8e4 g4e4 e1e4 h5g6,1864,90,71,25,advantage endgame long,https://lichess.org/wKd30ePx/black#56,,,6
RTqgV,r4rk1/pb3pp1/1p2q3/2p3Q1/7R/1PNP2N1/1P1K1P2/8 b - - 6 33,a8d8 g3f5 d8d3 d2d3,1794,76,83,79,advantage middlegame short,https://lichess.org/vjlJLtts/black#66,,,4
996iV,5r1k/pp2r3/2p2q1p/6N1/5B2/6PQ/Pb3PKP/1R6 b - - 0 28,e7e2 b1b2 e2b2 f4e5,1987,77,93,4671,crushing master middlegame pin sacrifice short,https://lichess.org/ZDbgJ0da/black#56,,,4
XhS9K,6r1/8/2p2K1P/1pkb4/p5R1/6R1/8/8 b - - 5 57,g8g4 g3g4 a4a3 h6h7 a3a2 g4g1,1660,76,91,1108,advancedPawn crushing defensiveMove endgame long,https://lichess.org/q10vAK5k/black#114,,,6
RZGbs,1r6/5p1k/p2p4/3PpNpP/nr2PqP1/4QP2/KP4R1/7R w - - 7 37,e3f4 a4c3 b2c3 b4a4,1890,82,88,99,clearance mate mateIn2 middlegame sacrifice short,https://lichess.org/WTWWLv5L#73,,,4
Pjh0q,3q2k1/1r1P1p2/p4npp/8/2B5/P2Q3P/6P1/3R2K1 b - - 6 42,b7d7 d3g6 g8h8 g6h6,1939,75,87,381,advantage endgame pin short,https://lichess.org/jYeGJy5n/black#84,,,4
WdFEs,2k1r3/ppp1qppp/4bn2/1N6/1PPr4/P7/3PQPPP/R1B2RK1 b - - 1 14,e6c4 e2e7 e8e7 b5d4,1731,76,93,4315,advantage middlegame short,https://lichess.org/HuJwapCW/black#28,Scandinavian_Defense Scandinavian_Defense_Icelandic-Palme_Gambit,,4
Crl1b,3r2k1/1b1R1ppp/1qn1P3/p1p5/1p3B2/P4P2/1PP3PP/1N2RBK1 b - - 0 22,f7e6 f4c7 b6a7 c7d8,1826,77,90,709,advantage fork master middlegame short,https://lichess.org/EH04miZY/black#44,,,4
e5brH,r5k1/2n1pp1p/P2p2p1/3P4/3qP3/1p4P1/R3QPKP/R7 w - - 0 29,a2a4 b3b2 a1a2 d4a4 a2a4 b2b1q,1623,74,100,624,advancedPawn advantage endgame long promotion,https://lichess.org/zlcYf0Tk#57,,,6
TvixL,5r1k/1b2q1pp/1p6/p3P3/1bB5/4B3/PP2Q1PP/R5K1 w - - 0 25,e3b6 b4c5 b6c5 e7c5 g1h1 f8f2,1683,74,79,543,advantage long middlegame,https://lichess.org/SyGxKXUS#49,,,6
asmzw,r3r1k1/pp3ppb/2p4p/4N1q1/3PP3/5Q1P/PP4PK/2R2R2 b - - 2 24,f7f6 f3b3 g8h8 e5f7,1631,75,94,6091,crushing middlegame short,https://lichess.org/6Im6Jy7h/black#48,,,4
b9Jf5,5r2/p5k1/3r2p1/8/8/1P2K1R1/P3R2P/8 w - - 1 46,e2f2 d6e6 e3d3 f8f2,1758,76,96,2873,advantage deflection endgame master masterVsMaster rookEndgame short,https://lichess.org/bvhXdbs2#91,,,4
T6SdW,8/3k2r1/pp1Pp3/2pq1b1Q/8/2P5/PP2R1PB/6K1 w - - 5 36,h2e5 d5d1 g1h2 g7h7 h5h7 f5h7,1823,79,93,705,advantage endgame long pin,https://lichess.org/eoxZGz9W#71,,,6
G44iR,2r3k1/6pp/4R3/P2p4/1p1Pn3/1N5P/1P2r1P1/1R4K1 w - - 1 27,e6b6 c8c2 b6b8 g8f7 b1f1 f7g6,1693,74,96,2952,crushing defensiveMove endgame long,https://lichess.org/9lHgODEC#53,,,6
NX6tK,8/5p1k/1p2b1p1/p5q1/P2QR2p/1P2P3/1K6/8 b - - 1 36,h7g8 e4h4 g5h4 d4h4,1668,75,85,212,crushing endgame master short,https://lichess.org/t7Qv6cNO/black#72,,,4
wmBzM,8/4Kp1k/2Q1bP1p/5p2/5Pr1/8/7P/8 b - - 0 49,g4f4 c6e6 f7e6 f6f7,1665,77,92,1651,advancedPawn crushing endgame master sacrifice short,https://lichess.org/9eCjDHE3/black#98,,,4
b7dgN,2r5/4k3/2b5/P3p3/1Pp1P2p/3B3P/6P1/2R4K w - - 0 39,d3c4 c6b5 c4b5 c8c1,1944,119,100,45,discoveredAttack endgame equality short,https://lichess.org/zUI4ogHB#77,,,4
BGg00,5r1k/6p1/R3Q2p/8/8/7P/1q4P1/4Rr1K w - - 1 36,h1h2 b2b8 e6e5 f1e1 a6h6 h8g8 e5b8 f8b8,1822,74,94,11167,advantage endgame pin veryLong,https://lichess.org/FguQS3SY#71,,,8
P29jM,4r3/2R3pk/1n1np2p/1P1pN2N/3P4/2b5/5PPP/6K1 b - - 1 35,e8g8 h5f6 h7h8 e5g6,1682,76,95,4346,mate mateIn2 middlegame pin short,https://lichess.org/4c3i3BG8/black#70,,,4
8o1vr,5rk1/3Q1p1p/8/P7/2P2Pp1/4pbPq/R6P/2R3K1 w - - 0 36,a5a6 e3e2 a2e2 f3e2,1654,105,100,61,advancedPawn endgame equality short,https://lichess.org/2yteejuA#71,,,4
kLQsz,8/p5pp/1P3p2/P3p1k1/4R3/1P3P2/1R3PKP/2rr4 w - - 3 32,h2h4 g5f5 f3f4 f5e4,1953,75,89,1212,crushing defensiveMove endgame rookEndgame short,https://lichess.org/1Z0WsNwD#63,,,4
Cz2EE,4Q2k/1p4p1/p7/8/P1pP4/7P/1P3q2/5rRK b - - 2 48,h8h7 e8g6 h7h8 g6g7,1715,76,93,1890,endgame mate mateIn2 short,https://lichess.org/y7CwiKqh/black#96,,,4
SR1bA,r3k1r1/pp3p1p/2pp2p1/4p3/4P1Q1/1B1Pq3/PPP3PP/5R1K b q - 1 21,h7h5 b3f7 e8d8 g4e6,1918,76,96,1761,advantage attackingF2F7 endgame fork short,https://lichess.org/QZU9vfpf/black#42,,,4
Ehmq4,8/5k2/pP2p2p/1r5P/2K3p1/2P1B1P1/8/8 b - - 3 39,b5h5 e3c5 h5d5 b6b7,1890,83,80,25,advancedPawn advantage endgame quietMove short,https://lichess.org/dzpk7SIt/black#78,,,4
gQvo6,r4b1q/pp6/2pQ1pk1/4p1pr/4P3/P1NP1PB1/1PP3P1/1R3RK1 w - - 1 25,d6e6 f8c5 d3d4 c5d4 g3f2 h5h1,1735,77,88,73,kingsideAttack long mate mateIn3 middlegame,https://lichess.org/ThfaXFkp#49,,,6
crZGI,8/1p2r1k1/pPnR4/2PK4/3P1P2/8/8/8 b - - 7 41,e7f7 d6c6 b7c6 d5c6,1649,93,44,27,crushing endgame short,https://lichess.org/nPZpF3o4/black#82,,,4
AbcTu,2rr3k/5p2/5p1p/8/1n1N1Q2/1Pq5/2P3PP/1K1R4 b - - 2 38,h8g7 d4f5 g7g8 f4g4 g8f8 g4g7 f8e8 g7g8,1974,78,92,341,mate mateIn4 middlegame veryLong,https://lichess.org/kjcJwFOq/black#76,,,8
ktJfS,8/8/8/5p2/R4Pk1/4p3/5nK1/8 w - - 1 65,a4b4 f2d3 b4b6 e3e2,1976,77,90,498,advancedPawn crushing endgame short,https://lichess.org/e92Edj0T#129,,,4
7fzdV,8/8/5kp1/5p1p/3K3P/5PP1/8/8 w - - 2 57,d4d5 f5f4 g3g4 h5g4 f3g4 f4f3,1865,78,91,400,crushing endgame long pawnEndgame,https://lichess.org/F0TbGikA#113,,,6
jt8Yl,r4rk1/2RR1ppp/4q3/8/8/p4Q1P/2P2PP1/6K1 w - - 1 24,d7f7 e6e1 g1h2 e1e5,1955,77,84,57,advantage endgame short,https://lichess.org/rkhAW1jB#47,,,4
cnLed,2r3k1/1p1b1p1p/pq3p1b/3pp2N/3n4/P3P1NP/1P3PP1/3QKB1R b K - 2 21,d7a4 d1g4 g8f8 g4c8,1826,79,93,11686,crushing fork middlegame short,https://lichess.org/IKHl9gWt/black#42,,,4
0PJ7M,r1b3k1/1p3ppp/3p4/p1p4Q/5N2/PPB5/1KP3PP/4q3 b - - 1 25,e1e4 h5g5 f7f6 c3f6 g7g6 g5h6 e4d4 f6d4,1662,75,89,217,crushing endgame pin veryLong,https://lichess.org/bO1cw1Gw/black#50,,,8
HJIq0,r1b1r1k1/pp1n1pbp/1q1ppnp1/1NpP2B1/P1P1P3/8/1P2BPPP/R2QNRK1 b - - 0 12,a7a6 a4a5 b6d8 b5d6,1644,75,94,3255,advantage middlegame short,https://lichess.org/gWUMEfHS/black#24,Kings_Indian_Defense Kings_Indian_Defense_Normal_Variation,,4
Uvp0T,3k4/5p2/2P3p1/K3P2p/Pp6/1P6/8/8 b - - 0 44,h5h4 a5b6 h4h3 b6b7,1628,77,93,1969,crushing defensiveMove endgame pawnEndgame short,https://lichess.org/tEDBKWiQ/black#88,,,4
AT4T2,r3kb1r/pp1bqppp/5n2/1Bp5/Q2npB2/P1N5/1PP2PPP/2KR2NR b kq - 5 14,d7b5 c3b5 e7d7 b5c7,1625,74,87,153,advantage middlegame short,https://lichess.org/m189Ynr2/black#28,Nimzowitsch_Defense Nimzowitsch_Defense_Other_variations,,4
D5JIK,3r4/1r1P1k1p/1p3bp1/3R1p2/p4P2/P4K1P/1P1R1B2/8 b - - 7 37,f7e6 d5d6 e6e7 d6f6 b7d7 d2d7,1902,79,92,1048,advantage endgame long master,https://lichess.org/MBIOCCwH/black#74,,,6
g9Pi1,2k5/p1pq2pp/2p5/3p2r1/3P1b2/PB5P/1PP1QPK1/R3R3 w - - 1 27,g2f3 d7h3 f3f4 g5f5,1726,76,87,93,killBoxMate mate mateIn2 middlegame sacrifice short,https://lichess.org/fYi0AqUC#53,,,4
bSNF6,8/5K1p/6p1/kP6/P4p2/8/6PP/8 w - - 0 38,f7g7 g6g5 h2h3 h7h5 g7g6 g5g4,1695,74,87,226,crushing endgame long pawnEndgame quietMove,https://lichess.org/lS0Wfe0s#75,,,6
vsdjZ,5bk1/6pp/p1q1p3/1rPbQ3/5P2/8/P1R3PP/2R3K1 b - - 3 32,f8c5 c2c5 b5c5 e5b8 g8f7 b8a7,1729,76,93,689,advantage long middlegame sacrifice,https://lichess.org/3pe73bZi/black#64,,,6
SWQm2,5rk1/6pp/4n3/4Q3/2p1N3/2P1q1P1/PP5P/R5K1 w - - 1 28,g1g2 f8f2 e4f2 e3e5,1786,75,94,1438,advantage endgame short,https://lichess.org/MtykCjaw#55,,,4
RFC8n,8/p2rqp2/Pn4k1/5pp1/3Qp3/1P2P3/5P2/3RK1R1 w - - 2 42,d4h8 e7b4 e1e2 b4b5,1731,76,57,173,crushing endgame short,https://lichess.org/kOYYbMO9#83,,,4
m8wUi,8/8/4Kp2/k3p2p/6p1/2P2P2/6PP/8 w - - 0 41,f3g4 e5e4 g4h5 e4e3 e6f7 e3e2,1988,84,90,36,advancedPawn crushing endgame long pawnEndgame quietMove,https://lichess.org/na9Iovbm#81,,,6
z0ws4,8/Q2b1q1k/3P2pp/8/2p5/1p5P/pB3PP1/6K1 b - - 1 40,f7e6 a7d4 e6e1 g1h2 c4c3 b2c3 e1c3 d4c3,1651,76,93,6077,crushing endgame veryLong,https://lichess.org/XQYb7i0W/black#80,,,8
NtbXs,6k1/pb4pp/2qp4/1pp1n3/7N/2PPR2P/PP3K2/R2Q4 w - - 1 24,h4f5 c6g2 f2e1 e5f3 d1f3 b7f3,1641,77,95,13421,crushing exposedKing long middlegame,https://lichess.org/h3fSj2Yp#47,,,6
NeD9V,r5k1/ppbq1ppp/2p2Bn1/3p1N2/3P4/2PB1P1P/PP1Q1P2/4R1K1 b - - 0 21,g7f6 d2h6 d7f5 d3f5 c7f4 h6h5,1864,74,87,177,crushing long middlegame,https://lichess.org/E5CsTvBy/black#42,,,6
CwD6e,rnb2rk1/1p3ppp/pq1p1b2/3P1N1Q/8/3B3P/PP3PP1/R1B2RK1 b - - 2 14,c8f5 h5f5 g7g6 f5f6,1720,73,96,16288,crushing opening short,https://lichess.org/qxJpBCi6/black#28,Sicilian_Defense Sicilian_Defense_Delayed_Alapin,,4
bhPME,r1bq4/pp1n1Q2/2pp3k/6b1/2BPP3/2N5/PPP3PP/5RK1 b - - 2 17,d7b6 c4e2 d8e7 f7h5,1811,76,93,926,crushing middlegame quietMove short,https://lichess.org/B0WyxKUh/black#34,Kings_Gambit_Accepted Kings_Gambit_Accepted_Fischer_Defense,,4
tAolx,3r3r/pk4R1/1pp1p3/7p/1Q2P3/4Bq2/PPP4P/1K6 b - - 0 26,b7a8 g7a7 a8a7 b4b6 a7a8 b6a7,1871,75,95,2271,attraction endgame long mate mateIn3 queensideAttack sacrifice,https://lichess.org/4megaAo2/black#52,,,6
UKYSq,6k1/pb4p1/1p2qb1p/2p2p2/3p4/1N1P4/PPP1QPPP/3B2K1 b - - 3 23,e6d5 e2e8 g8h7 d1f3 d5e5 e8e5 f6e5 f3b7,1724,76,93,911,advantage clearance endgame veryLong,https://lichess.org/XXp0zlBs/black#46,,,8
1PncX,2r3k1/p5p1/Q1pP3p/7r/P3p1qP/4RpP1/5P1K/2R5 w - - 2 37,e3e4 h5h4 h2g1 h4h1 g1h1 g4h3 h1g1 h3g2,1638,75,96,5325,attraction endgame mate mateIn4 sacrifice veryLong,https://lichess.org/Y8Lq4ldY#73,,,8
pynRd,r1bqr1k1/1p3pp1/1b1p1n1p/pN2n3/P1p1P3/1BN1BP1P/1PPQ2P1/R4RK1 w - - 0 15,e3b6 d8b6 d2f2 b6f2 f1f2 c4b3,1622,78,81,63,advantage long middlegame,https://lichess.org/CcjmIfaP#29,Scotch_Game Scotch_Game_Classical_Variation,,6
19rqM,5rk1/2r3b1/3N4/p3pp1P/3p3R/P7/1PP3R1/1K6 b - - 0 33,c7c6 h5h6 c6d6 h6g7,1845,75,95,1305,advancedPawn advantage endgame short,https://lichess.org/CfXtAGZa/black#66,,,4
j9s7v,6k1/4q1pp/p2rPp2/1pQp4/8/P7/1P4PP/4R2K b - - 4 33,g7g6 c5d6 e7d6 e6e7,1670,75,93,2378,advancedPawn crushing endgame master sacrifice short,https://lichess.org/lsBX12hM/black#66,,,4
KmRNY,6k1/6p1/7p/8/P7/1P2Q1RP/2q1r1P1/6K1 w - - 2 39,e3d3 e2g2 g3g2 c2d3,1678,74,97,4200,crushing deflection endgame short,https://lichess.org/r7CWGgbb#77,,,4
9egr3,5k2/5pp1/2N5/7p/4PBn1/1P1b1Q2/1q4PP/6K1 w - - 0 28,f3d3 b2f2 g1h1 f2e1 d3f1 e1f1,1699,104,78,40,endgame fork long mate mateIn3,https://lichess.org/xUNeTitV#55,,,6
4zMyQ,r1r5/3b3k/2pp2p1/q1nPp2p/2P1P1PP/1pNB1P2/1P3Q2/2KR2R1 b - - 5 37,a5c3 b2c3 c5d3 d1d3 a8a1 c1d2,1897,94,66,30,advantage hangingPiece long middlegame,https://lichess.org/608TA7Il/black#74,,,6
hegbw,4r1k1/3bB2p/p2P2pN/8/1p1n2P1/7P/P1r2RB1/6K1 b - - 1 26,g8g7 f2f7 g7h6 g4g5 h6h5 f7h7,1778,78,93,442,deflection long mate mateIn3 middlegame sacrifice,https://lichess.org/MMtd28w7/black#52,,,6
L8Is7,5rk1/1p2ppb1/p7/q1pPpPQ1/P1P1P3/1RN4r/2K1B3/8 b - - 6 29,a5c7 c3b5 a6b5 b3h3,1807,75,94,19836,advantage discoveredAttack middlegame short,https://lichess.org/XnC1ycS7/black#58,,,4
4I9Vy,6k1/pbQ2pbp/qp2p1p1/n3P1N1/5P2/7P/P4BPK/3r4 b - - 5 35,h7h6 c7f7 g8h8 f7e8 g7f8 e8f8,1616,77,93,438,kingsideAttack long mate mateIn3 middlegame,https://lichess.org/5cuYs3UI/black#70,,,6
524x7,kr4r1/2pq1p2/B1p1bn2/P2p1N1p/P3P3/1Q5P/5PP1/1R2R1K1 w - - 3 28,b3c3 f6e4 b1b8 g8b8 e1e4 d5e4,1810,86,50,23,advantage long middlegame,https://lichess.org/5ajEiASI#55,,,6
iGNQ6,r2k4/pRRn2rp/1p2p2b/3pP3/1P3pP1/5N1P/P4K2/8 b - - 6 29,d7e5 c7g7 h6g7 b7g7,1675,78,93,2508,advantage middlegame short,https://lichess.org/d9iDbitx/black#58,,,4
Hi537,8/7p/3R2p1/5pk1/4p3/7r/4KPNP/8 w - - 4 43,f2f4 e4f3 e2f2 f3g2,1954,86,62,60,advancedPawn crushing enPassant endgame fork short,https://lichess.org/1rryXLCF#85,,,4
eXKby,2q1r3/1p3Qpk/1bp5/6p1/p3PpP1/2P2P2/PP4K1/3R4 b - - 1 33,e8e6 d1h1 e6h6 h1h6 h7h6 f7h5,1633,75,92,624,attraction endgame long mate mateIn3 pin,https://lichess.org/ZGKSkClv/black#66,,,6
aD5x6,r2qk2r/ppp2ppp/2n1pn2/8/1bpP3N/6P1/PP1BPPBP/1R1QK2R b Kkq - 3 9,d8d4 g2c6 b7c6 d2b4,1693,79,88,43,crushing middlegame short,https://lichess.org/sjcpZklJ/black#18,Queens_Pawn_Game Queens_Pawn_Game_Symmetrical_Variation,,4
yCtWj,4k3/4P2r/2p2P2/1p6/2bP1RP1/r6P/5K2/2R5 b - - 6 43,h7h3 c1c4 a3a2 f2g1,1979,77,92,6659,crushing defensiveMove endgame master short,https://lichess.org/niyUSwCY/black#86,,,4
zciVe,8/1p6/p2p4/P1pPpk1p/8/3PPKP1/1P6/8 w - - 1 35,b2b3 e5e4 d3e4 f5e5 f3f2 e5e4,1992,77,87,193,advantage endgame long pawnEndgame zugzwang,https://lichess.org/C6FCXnXL#69,,,6
