PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,DailyDate,n_moves
M2AxM,8/p7/4pk2/6p1/P2pq3/5p1P/1Q4RK/8 w - - 0 43,g2g4 e4e2 b2e2 f3e2 g4e4 d4d3,1482,76,91,758,advancedPawn crushing endgame long,https://lichess.org/jae0gji0#85,,,6
TfDM5,3r2k1/1p1r1p2/4pQn1/3qN3/1p1P4/P7/3R1PPP/3R2K1 w - - 2 27,d2d3 g6e5 d4e5 d5d3 d1d3 d7d3 f6g5 g8f8,1539,76,88,472,advantage defensiveMove middlegame veryLong,https://lichess.org/DhbzQUDh#53,,,8
tbtIo,8/p5kp/1n4p1/5q2/4rP2/2Q5/PP3PK1/7R b - - 9 38,f5f6 h1h7 g7h7 c3f6,1354,75,95,6638,crushing deflection endgame pin short,https://lichess.org/MvMKdto2/black#76,,,4
O3tUT,8/p5p1/7p/2p2k2/P1P5/5PPP/2P4r/2R2K2 w - - 1 37,h3h4 h2h1 f1e2 h1c1,1437,77,86,149,endgame,https://lichess.org/jiVUkRab#73,,,4
xuFat,1rb2r2/pp4k1/3p2B1/q3p1p1/3B4/2P3P1/P1P1Q3/6KR b - - 0 28,e5d4 e2e7 g7g6 e7f8,1502,79,33,105,advantage deflection middlegame short,https://lichess.org/YyoR59ix/black#56,,,4
OsHq3,5rk1/3pQppp/2p5/5q2/8/2N5/1PP2PPP/2B3K1 w - - 1 22,e7e4 f5e4 c3e4 f8e8,1433,76,90,518,advantage endgame short,https://lichess.org/LKSh5z7E#43,,,4
N6MNE,r1b1kbnr/ppp2ppp/n3p3/qN5Q/2B5/P7/2PP1PPP/R1B1K1NR b KQkq - 1 8,g8f6 b5d6 f8d6 h5a5,1414,104,87,23,advantage discoveredAttack opening short,https://lichess.org/msUjsP7o/black#16,Scandinavian_Defense Scandinavian_Defense_Main_Line,,4
InWrH,4r2k/ppp2p2/1b1p3p/5nq1/3PPR2/2PQ2P1/PP2N1P1/7K w - - 0 26,e4f5 g5h5 f4h4 h5e2 d3e2 e8e2,1320,76,84,246,crushing endgame kingsideAttack long,https://lichess.org/VDqw6P6G#51,,,6
wAxbD,8/1pB5/4k3/1PP1pp1p/3b4/3K1P1P/8/8 b - - 2 41,e6d5 c5c6 b7c6 b5b6 d4c5 b6b7,1341,76,94,1270,advancedPawn bishopEndgame crushing endgame long,https://lichess.org/jlIdqnvd/black#82,,,6
cpSfJ,r3kb1r/pp3ppp/1q2pn2/1Npp1b2/1nPP1B2/1Q2PN2/PP3PPP/R3KB1R w KQkq - 6 9,a2a3 b4c2 b3c2 f5c2,1514,77,92,2742,advantage fork middlegame short,https://lichess.org/TpYqqlU9#17,Indian_Defense Indian_Defense_Other_variations,,4
uib0v,8/4k2p/p3n3/3Bp1p1/2P1KpPP/5P2/P7/8 w - - 0 47,e4e5 g5h4 d5e6 h4h3 g4g5 h3h2,1521,75,92,3640,advancedPawn crushing endgame long sacrifice,https://lichess.org/PhToTQx9#93,,,6
1kbzT,r2q1rk1/2p3pp/p3R3/1p1B4/1n6/2p5/PP3bPP/RNBQ3K w - - 2 16,e6e8 d8d5 d1d5 b4d5 e8a8 f8a8,1584,77,95,18654,crushing long opening,https://lichess.org/ugK5puHj#31,Ruy_Lopez Ruy_Lopez_Morphy_Defense,,6
mH8fq,8/4R2p/5kp1/5b2/1pQ5/1P6/2P4q/2K5 w - - 2 38,e7b7 h2h1 c1b2 h1b7,1350,76,93,1282,advantage endgame fork short,https://lichess.org/RTOBFpV6#75,,,4
blGUs,r1k4r/p1p2ppp/2pb1q2/3p4/Q7/2NP4/PPP3PP/R1B1R1K1 w - - 5 18,a4c6 d6h2 g1h2 f6c6,1451,76,94,2343,advantage discoveredAttack middlegame short,https://lichess.org/wxES53Sb#35,Kings_Gambit Kings_Gambit_Other_variations,,4
3pqEe,5r2/1p5k/p3p1pp/8/2r5/2P1Q2R/7K/5q2 b - - 5 43,c4g4 e3h6 h7g8 h6h7,1418,93,70,44,endgame mate mateIn2 short,https://lichess.org/dXvc1hSx/black#86,,,4
1OFmq,r2q1rk1/p4ppp/1p3b2/1Pnp4/8/2N3PP/P3NP2/R1BQ1RK1 w - - 6 18,d1d5 d8d5 c3d5 f6a1,1393,76,93,1496,advantage middlegame short,https://lichess.org/WzLqJwiz#35,English_Opening English_Opening_Other_variations,,4
AFcpT,rn4R1/ppp5/2kp4/8/1Q2P3/3P4/P1P2qPP/1N5K w - - 5 24,b4a4 b7b5 a4d4 f2d4,1505,75,84,253,crushing defensiveMove endgame short,https://lichess.org/vzprKHDt#47,,,4
lkhiG,4k3/p1Q4p/1nP1Np2/6p1/3NPP1n/q2P2K1/2R2P1P/6R1 w - - 3 37,d4b5 a3d3 f2f3 d3f3,1388,75,96,4991,fork mate mateIn2 middlegame short,https://lichess.org/WN6DOIcP#73,,,4
xB7t8,r2r3k/5pp1/2R1p2p/p5qn/1pQPP3/5PP1/PP5P/3R1B1K w - - 1 26,f3f4 h5g3 h2g3 g5h5 h1g2 h5d1,1596,77,86,70,advantage clearance fork long middlegame sacrifice,https://lichess.org/g1L8jF6Q#51,,,6
oyQQP,3r4/pp3pkp/2p1p1p1/4Pn2/1PP2P2/P1RB3P/1r4P1/4R1K1 w - - 1 28,e1e2 d8d3 c3d3 b2e2,1490,111,78,53,capturingDefender crushing endgame short,https://lichess.org/By445jlP#55,,,4
AW161,8/8/8/p3p3/1k2Pr2/1P2Kp2/P4R2/8 w - - 0 45,f2f3 f4f3 e3f3 b4a3 f3g4 a3a2 g4f5 a2b3 f5e5 a5a4,1560,77,93,1264,crushing defensiveMove endgame rookEndgame veryLong,https://lichess.org/2qn87cFT#89,,,10
U8XPP,r5k1/p2b1ppp/8/2Q5/1p3PP1/3P4/1qPK2BP/4R3 b - - 0 23,a8c8 c5c8 d7c8 e1e8,1403,156,72,73,backRankMate endgame mate mateIn2 sacrifice short,https://lichess.org/UA1fuKtc/black#46,,,4
Haw1H,3q2k1/1r4pp/2p1p3/p1Bp4/P1bPp3/2P1P3/2Q2PPP/3R2K1 w - - 0 22,d1b1 c4d3 b1b7 d3c2,1463,78,92,4698,advantage endgame short,https://lichess.org/1x4Bqrqi#43,,,4
uUUuZ,2R5/rp2q1kp/4ppp1/P3Q3/5P2/b5P1/7P/5RK1 w - - 0 33,c8c7 f6e5 c7e7 a3e7,1596,74,99,867,crushing endgame short,https://lichess.org/H4dtggHj#65,,,4
yh9BY,6k1/6p1/7p/1R1p1p1Q/4p3/3nP2P/r4PPK/q7 b - - 1 32,d3f2 b5b8 g8h7 h5f5,1425,86,75,31,crushing endgame short,https://lichess.org/TjjMbJwM/black#64,,,4
uc6IB,4r1k1/p5pp/b7/1q1P1p2/4p2N/2P2Q2/P4PPP/2B1K2R w K - 0 28,f3e3 f5f4 e3d2 e4e3,1391,78,90,75,crushing master middlegame short,https://lichess.org/UvozE1xI#55,,,4
sGuKJ,3r2k1/p4p2/4pQp1/6r1/5n2/2P1R3/1P3P2/6K1 w - - 0 37,g1h2 g5g2 h2h1 d8d1 e3e1 d1e1,1493,78,94,14019,endgame exposedKing long master mate mateIn3,https://lichess.org/PlFY5piR#73,,,6
qYS58,5rk1/N1Q3p1/b4rqp/3pppn1/3P4/4P3/PP3PPP/1BR1R1K1 w - - 2 24,c7e5 g5f3 g1h1 f3e5,1325,75,96,5145,crushing middlegame pin short,https://lichess.org/1eUVocCd#47,,,4
05Suy,8/8/8/5p2/8/2P1K1k1/8/8 w - - 2 51,c3c4 f5f4 e3e2 g3g2 c4c5 f4f3 e2e3 f3f2,1517,78,74,102,advancedPawn crushing endgame exposedKing pawnEndgame veryLong,https://lichess.org/ZE1UZXx2#101,,,8
urhl3,4r1k1/1p3pbp/4q1p1/3R4/3B4/1P3B2/1PP3PP/Q5K1 w - - 3 22,c2c4 g7d4 d5d4 e6e3 g1f1 e3d4,1335,76,94,711,advantage attraction fork long middlegame,https://lichess.org/5OojtCwe#43,,,6
TykLU,3r4/2kb1pp1/1p4n1/pP1Qp1P1/1bP5/4B3/q3NK2/3B1R2 b - - 1 40,d7e8 e3b6 c7b6 d5d8,1456,75,87,173,attraction crushing deflection middlegame short,https://lichess.org/U9kB6XDv/black#80,,,4
BPRwu,rn1qk2r/pppb1ppp/4p3/3pP3/6n1/3P1N2/PPPN2PP/R1BQKB1R w KQkq - 1 8,h2h3 g4e3 d1e2 e3c2 e1f2 c2a1,1534,78,94,11402,advantage exposedKing fork long opening,https://lichess.org/UOI2ixyt#15,Mieses_Opening Mieses_Opening_Other_variations,,6
jv1E1,r1b2rk1/p2p1ppp/1p1qp3/4R3/3P1Q2/2PB4/PP3PPP/R5K1 b - - 2 16,c8b7 d3h7 g8h7 e5h5,1306,75,95,2273,attraction crushing kingsideAttack middlegame sacrifice short,https://lichess.org/7Jk6fkak/black#32,Indian_Defense Indian_Defense_Other_variations,,4
qPGrn,4k3/ppp4q/1b1P1p2/1P3P2/6P1/P1P2P2/4Q1K1/8 b - - 2 35,e8d7 e2e6 d7d8 e6f6,1442,78,91,3526,crushing endgame short,https://lichess.org/Q2U0X2HK/black#70,,,4
RQqsO,r4rk1/2q1bppp/1pn1p3/p2p4/P4P2/2PBBR2/1P2Q1PP/3R2K1 b - - 3 20,e7f6 d3h7 g8h7 f3h3 h7g8 e2h5,1354,78,94,26088,advantage attraction clearance kingsideAttack long middlegame sacrifice,https://lichess.org/IzZJHsCh/black#40,,,6
7kNc6,4r1k1/p4ppp/3b2q1/2p5/8/2N2P2/PP1Q1P1P/R1B3K1 w - - 1 21,d2g5 e8e1 g1g2 g6g5 c1g5 e1a1,1574,76,98,2824,advantage long middlegame,https://lichess.org/mGOO69xJ#41,,,6
y2wXE,2kr3r/Q1p3pp/1p1b4/nP2p3/4P1q1/2P1B3/P4PPP/R3R1K1 b - - 1 19,a5c4 a7a8 c8d7 a8c6 d7e7 c6c4,1381,76,76,193,advantage fork long middlegame,https://lichess.org/CxD3i7gb/black#38,,,6
dAbSx,r3kR2/1b2P2r/pp4p1/3P2B1/2q1P2p/P1p4P/6B1/R6K b - - 0 26,e8d7 f8d8 a8d8 e7d8q,1586,76,94,2492,advancedPawn collinearMove mate mateIn2 middlegame promotion short,https://lichess.org/We6Gm65o/black#52,,,4
cd1Gv,6k1/3q2p1/3p4/p2P3p/PpP2Qb1/1P2N3/1K5P/8 b - - 0 38,d7f7 f4f7 g8f7 e3g4,1348,77,93,213,crushing endgame master short,https://lichess.org/UmcW0LJT/black#76,,,4
ID53a,1rr3k1/1R1p1p1p/2B1p1p1/p7/4P3/4B3/P2b1PPP/5RK1 b - - 0 24,d7c6 b7b8 c8b8 e3d2,1314,76,87,500,advantage endgame short,https://lichess.org/snP5IR88/black#48,,,4
ytqPm,8/8/1NP5/7p/2R5/6pk/r7/5K2 w - - 0 45,c6c7 g3g2 f1g1 a2a1 g1f2 g2g1q,1482,77,97,18521,advancedPawn crushing endgame exposedKing long promotion,https://lichess.org/lDRClx8Q#89,,,6
YsAHa,3r3k/2R3R1/7P/5p2/P5p1/8/2p2PPK/r7 b - - 2 35,c2c1q g7h7 h8g8 c7g7 g8f8 h7h8,1450,87,63,78,endgame exposedKing long mate mateIn3 queenRookEndgame,https://lichess.org/ZVPV8W6X/black#70,,,6
BTcXn,4rr1k/1p6/1p1p2pP/3q1nN1/3p4/P2Q4/1PP5/1K2R2R w - - 4 34,e1e8 d5h1 b1a2 f8e8,1324,78,87,1202,advantage hangingPiece intermezzo master middlegame short,https://lichess.org/Y2DySuF0#67,,,4
lSxt3,rr4k1/2q5/1b1p3p/1QpPpnp1/2P1Np2/1R1P1P1P/5BP1/1R5K b - - 5 39,b6a5 b5b8 a8b8 b3b8,1312,77,79,210,crushing middlegame short,https://lichess.org/UogzHALG/black#78,,,4
OemW3,4Q1n1/kpp4p/1p1p4/2nP1p2/1PN5/P6B/2Pq1r1P/R6K w - - 2 31,b4c5 f2h2 h1g1 d2f2,1438,88,83,41,fork mate mateIn2 middlegame short triangleMate,https://lichess.org/wkvNGlSf#61,,,4
LU4uy,8/pp4k1/1np1p1p1/5pP1/P2P4/1PP1K3/5PB1/8 b - - 1 30,b6d5 g2d5 e6d5 e3f4 g7f7 f4e5,1332,82,57,71,crushing endgame long,https://lichess.org/mPxlvPgg/black#60,,,6
n7PYb,r3k2r/p1p1qpb1/1p1p1npp/1P1Pp3/P3P1b1/3PBN2/2Q2PPP/2R2RK1 b kq - 4 17,g4f3 c2c6 f6d7 c6a8,1369,77,87,271,advantage fork middlegame short,https://lichess.org/3i9cliVR/black#34,Modern_Defense Modern_Defense_Other_variations,,4
Jn4Le,8/p4R1k/2p5/4p3/2B3Np/1P4qP/P2r2P1/7K b - - 22 44,h7g8 g4f6 g8h8 f7h7,1500,500,100,0,endgame,https://lichess.org/q0uzIUNv/black#88,,,4
fp28M,r2r2k1/ppq2ppp/2p1pn2/P3R3/2PP4/3Q2N1/1P3PPP/R5K1 w - - 5 20,g3e4 c7e5 d4e5 d8d3,1446,74,92,1618,crushing middlegame short,https://lichess.org/By3cdkrt#39,,,4
Xxj8B,1r4k1/1P3pb1/7p/4p1p1/4b1q1/1QP2N2/3NKP2/BR6 w - - 0 28,b1g1 e4f3 d2f3 g4e4,1329,78,87,690,crushing middlegame short,https://lichess.org/XlCXdIpr#55,,,4
GWTxD,8/p4p1k/5n2/1pqp1P1B/4p2Q/2P1P3/PP5P/1K6 b - - 0 31,f6h5 h4h5 h7g7 h5g5,1396,76,94,3615,crushing endgame short,https://lichess.org/ezsv6gEi/black#62,,,4
2VsJU,r1b1k2r/1p4pp/p3pn2/2b1q3/8/1QNRB3/PP3PPP/4KB1R b Kkq - 3 16,f6g4 b3a4 b7b5 a4g4,1502,74,95,32683,crushing fork middlegame short,https://lichess.org/rRkPh0n5/black#32,Sicilian_Defense Sicilian_Defense_Delayed_Alapin,,4
VJBdu,rn1qr1k1/pp3ppp/2pb1p2/5b2/3P1B2/6N1/PPPQ1PPP/2KR1B1R b - - 9 10,d8c7 f4d6 c7d6 g3f5,1371,76,84,298,crushing opening short,https://lichess.org/kWZXinsL/black#20,Caro-Kann_Defense Caro-Kann_Defense_Tartakower_Variation,,4
SPucC,rnb2rk1/pppp1ppp/5n2/2b5/3N4/4B3/PPPNBPPP/R4RK1 b - - 6 9,b8c6 d4c6 c5e3 c6e7 g8h8 f2e3,1478,76,92,1545,crushing intermezzo long middlegame,https://lichess.org/bokgf2R3/black#18,Center_Game Center_Game_Other_variations,,6
PrQT9,r1bq1r2/p1p1k1pQ/2p1npB1/3pP3/5P2/2N5/PPP3P1/R4RK1 w - - 4 21,a1e1 f8h8 e5f6 e7f6 h7h8 d8h8,1335,79,93,16604,crushing long middlegame trappedPiece,https://lichess.org/fWbqTovT#41,,,6
Hq52l,2r2rk1/p4pp1/4p2p/8/6N1/P1R3Q1/1q3PPP/R5K1 w - - 1 29,a1c1 b2c1 c3c1 c8c1,1394,78,56,269,backRankMate mate mateIn2 middlegame short xRayAttack,https://lichess.org/DBYqC0Fj#57,,,4
SQwiw,rnbqkb1r/pp4pp/2p1p3/2Pp1p2/3Pn3/2NBP3/PP3PPP/R1BQK1NR w KQkq - 1 7,f2f3 d8h4 g2g3 e4g3 h2g3 h4h1,1348,80,93,1868,advantage long opening pin trappedPiece,https://lichess.org/OiVvzLlI#13,Dutch_Defense Dutch_Defense_Queens_Knight_Variation,,6
rOFdt,q1r3k1/2bn1ppp/1pQ1pn2/1P1p4/3P4/4PN2/1B1NKPPP/2R5 b - - 4 18,h7h6 c6a8 c8a8 c1c7,1310,82,92,2988,advantage discoveredAttack middlegame short,https://lichess.org/Mdt9CJ0V/black#36,Queens_Pawn_Game Queens_Pawn_Game_Colle_System,,4
iUeRt,7R/p7/K7/P1P5/1Pr5/6k1/7p/8 w - - 3 51,a6b5 c4h4 h8h4 g3h4,1334,74,95,19683,crushing endgame master rookEndgame short,https://lichess.org/PbueWxPB#101,,,4
C65aL,2k4r/8/2BK1b2/pp2rp2/2p5/P1P2P1P/1P4R1/7R w - - 1 32,f3f4 h8d8 c6d7 d8d7,1301,78,86,107,crushing endgame short,https://lichess.org/bIHSiPz4#63,,,4
2GH89,r1bq1rk1/1pb2ppp/p1n1pn2/2Pp2N1/1P6/P3P3/1BQ2PPP/RN2KB1R b KQ - 3 11,h7h6 b2f6 h6g5 f6d8,1306,79,92,2112,crushing opening short,https://lichess.org/xk7E8EXp/black#22,English_Opening English_Opening_Symmetrical_Variation,,4
FU5WC,r2qkb1r/pp3ppp/2n1p1b1/3p4/Q3N1PN/7P/PP3PB1/R1B2RK1 b kq - 0 14,d8h4 c1g5 h4g5 e4g5,1508,75,93,928,advantage middlegame short trappedPiece,https://lichess.org/6jaVL9OC/black#28,Zukertort_Opening Zukertort_Opening_Slav_Invitation,,4
fBWSe,8/3k2p1/4p3/4Pp1P/3PpP2/4K3/8/8 w - - 2 58,e3d2 d7c6 d2c2 c6d5 c2c3 e4e3,1427,78,93,306,crushing endgame long pawnEndgame,https://lichess.org/y3JSdvw3#115,,,6
S7XwA,6k1/p7/bp3p1P/4pPp1/3pP2P/2qP2Q1/3r4/3R1BK1 w - g6 0 32,d1d2 c3d2 h4g5 d2g5 g3g5 f6g5,1583,74,78,231,crushing endgame long,https://lichess.org/6eLXnDNG#63,,,6
6QdQu,3rr3/1pq2kp1/2p1pp2/p2nN2Q/3P4/P5P1/1P3P1P/3RR1K1 b - - 5 26,f7e7 h5f7 e7d6 e5c4,1435,76,93,519,mate mateIn2 middlegame short,https://lichess.org/XOIz6Vwo/black#52,,,4
JpWiM,r2k1bnr/1p3pp1/p1np2qp/3N4/4PBb1/1P2Q3/P1P2PPP/R4RK1 b - - 5 18,g8f6 e3b6 d8e8 d5c7,1396,77,93,673,advantage middlegame short,https://lichess.org/NYX51Mk8/black#36,Italian_Game Italian_Game_Anti-Fried_Liver_Defense,,4
vzuer,2r3k1/pp3ppp/3n4/4pPPP/3qP1Q1/1P1p4/P5K1/3RR3 w - - 6 30,d1d2 c8c2 d2c2 d3c2,1423,77,96,4855,advancedPawn advantage endgame master short,https://lichess.org/2JfFDEoV#59,,,4
8rj6O,rn3rk1/pp3pp1/3q3p/4P3/2B2n2/5b2/P2B1PPP/2RQ1RK1 w - - 0 18,g2f3 d6g6 g1h1 g6g2,1403,78,99,3074,mate mateIn2 middlegame short,https://lichess.org/WI4PCTNA#35,Nimzo-Indian_Defense Nimzo-Indian_Defense_Three_Knights_Variation,,4
j0el3,2r2rk1/4b1pp/p4p2/1p1n4/3pN3/4P3/PP2BPPP/2RR2K1 b - - 0 23,d4e3 c1c8 f8c8 d1d5,1528,75,86,700,advantage master middlegame short,https://lichess.org/XS1qVT7C/black#46,,,4
HUH4O,Q4bk1/5p1p/p4Bp1/1q2Pp2/5r2/8/6PP/3R2K1 b - - 11 35,b5e2 a8f8 g8f8 d1d8,1322,81,94,1987,attraction endgame mate mateIn2 pillsburysMate sacrifice short,https://lichess.org/tbdsm84J/black#70,,,4
EIKdS,4r1k1/ppp2qpp/3p2n1/2nP4/3Q4/2P4P/PP2BP1P/R5RK w - - 5 24,a1e1 e8e2 e1e2 f7f3 g1g2 f3e2,1439,78,94,14840,advantage attraction fork long middlegame sacrifice,https://lichess.org/5uhK3ASf#47,,,6
MX2Dp,1r2k2r/p3nppp/2p1p3/q3P3/P2P4/1b6/2QN1PPP/R1B1K2R w KQk - 2 19,a1b1 b3c2 b1b8 e8d7,1564,74,88,197,crushing defensiveMove middlegame short,https://lichess.org/5YQtUfGm#37,Caro-Kann_Defense Caro-Kann_Defense_Accelerated_Panov_Attack,,4
cFZNx,8/2P5/3K2k1/4R1pp/8/8/8/2r5 b - - 0 61,h5h4 e5c5 c1c5 d6c5 h4h3 c7c8q,1370,78,94,593,advancedPawn crushing endgame long promotion rookEndgame,https://lichess.org/cm0zUlk5/black#122,,,6
xFgXe,r3r1k1/2ppqpp1/bp1n1n1p/p2P4/Q1P5/P1P1B1PP/3N1PB1/R3R1K1 w - - 2 19,e3b6 e7e1 a1e1 e8e1 g1h2 c7b6,1552,82,68,66,advantage kingsideAttack long middlegame,https://lichess.org/NWxYznCX#37,,,6
BE0fr,rnbqkb1r/ppp1pppp/5n2/8/2Bp4/2P5/PP3PPP/RNBQK1NR b KQkq - 0 5,d4c3 c4f7 e8f7 d1d8,1457,77,92,596,advantage attackingF2F7 deflection opening short,https://lichess.org/tTC5AI8Q/black#10,Pirc_Defense Pirc_Defense_Other_variations,,4
84VRB,2r4k/2r4p/3p2pP/4p3/1Q4RN/1P6/PP3q2/1K5R w - - 0 30,b4e1 f2c2 b1a1 c2c1 e1c1 c7c1 h1c1 c8c1,1530,81,83,637,backRankMate mate mateIn4 middlegame veryLong,https://lichess.org/kFyaTav8#59,,,8
3MSog,5N2/8/1b1p2p1/3P1k2/8/3Kp2P/6P1/8 b - - 2 54,f5e5 f8d7 e5d5 d7b6,1436,76,100,458,crushing endgame fork master short,https://lichess.org/JYrzOEM0/black#108,,,4
Nj6PS,5rk1/pp2Rp1p/5np1/2P5/2q1PB2/3r1QP1/PP3PKP/R7 w - - 1 23,f3e2 d3g3 g2f1 g3g1 f1g1 c4e2,1529,76,86,415,crushing deflection long master middlegame,https://lichess.org/jbRxmzUy#45,,,6
qwmtw,8/8/4ppp1/3r1k1p/5P1P/6PK/8/5R2 b - - 1 67,g6g5 f4g5 f5g6 f1f6,1551,76,94,2994,crushing discoveredAttack discoveredCheck endgame rookEndgame short,https://lichess.org/4kets8DZ/black#134,,,4
CbyD2,2k3rr/1bqp4/p3p2p/2p4Q/2B2bP1/2N1R2P/PPP2P2/3R1K2 w - - 3 23,e3e6 d7e6 c4e6 c8b8 e6g8 h8g8,1436,91,64,51,advantage long middlegame,https://lichess.org/61l0lCe0#45,,,6
05QgO,2R5/r4pk1/p2N2pp/1p6/4P1K1/1P1n4/P7/8 b - - 3 40,a7d7 d6e8 g7f8 e8f6 f8e7 f6d7,1302,75,94,1101,advantage discoveredAttack discoveredCheck endgame long master,https://lichess.org/BETEpW5O/black#80,,,6
UiNpG,6k1/R4p2/2pr2pp/1p6/4Q3/2q1P2P/P4PP1/6K1 b - - 1 28,c3f6 e4e8 g8g7 a7a8,1529,78,100,139,endgame master,https://lichess.org/YLfl5uvm/black#56,,,4
5gBxQ,8/8/pB6/1p1k1p2/2p2K2/2P5/8/8 b - - 1 61,d5c6 b6a5 c6d5 f4f5,1584,75,95,2344,bishopEndgame crushing endgame quietMove short,https://lichess.org/C1rUUS7K/black#122,,,4
Bw1V4,2br2k1/1p6/p1p1p1p1/2P1Pr1p/1PB2P2/P1q3P1/1B2Q1K1/7R b - - 8 39,d8d2 b2c3 d2e2 c4e2,1353,75,96,4679,advantage middlegame short,https://lichess.org/VgLq0hGi/black#78,,,4
Z7Wwu,6R1/8/4p3/4K3/6b1/6kp/1P6/8 w - - 2 58,b2b4 h3h2 g8h8 g4h3,1381,123,86,14,advancedPawn clearance crushing defensiveMove endgame master short,https://lichess.org/q6JJox0j#115,,,4
DsC1N,8/8/5R2/1p1r1p2/5K2/P5P1/1k3P2/8 w - - 0 49,f6f5 d5f5 f4f5 b2a3 f5e6 b5b4,1381,76,84,154,crushing defensiveMove endgame long master rookEndgame,https://lichess.org/0doIcLpv#97,,,6
hX4CO,1r6/3BKP2/8/4k3/1p6/pP6/P7/8 w - - 14 68,f7f8q b8f8 e7f8 e5d4,1342,75,100,385,crushing defensiveMove endgame short,https://lichess.org/c5mSsfZU#135,,,4
MyTjN,2b2rk1/5rpp/8/pp1p2Q1/2pP3P/P1P2qP1/1PB1RP2/R5K1 w - - 3 27,a1e1 c8h3 g5d5 f3d5,1487,76,90,819,crushing middlegame quietMove short,https://lichess.org/jhQTqbci#53,,,4
9ptqt,4r1k1/Q4p1p/6p1/2p5/3b4/1BP2P1P/1P1rq1P1/5nRK b - - 0 29,d4g1 a7f7 g8h8 f7f6,1388,75,87,508,mate mateIn2 middlegame short,https://lichess.org/aULEe8nx/black#58,,,4
MOeUu,6k1/1p4p1/p2p1P2/2p1p1KP/4P1Q1/P3q2P/1P6/8 w - - 3 39,g5g6 e3h6 g6f5 h6f6,1407,78,82,67,endgame mate mateIn2 queenEndgame short,https://lichess.org/J5TnlZsg#77,,,4
5ppfX,1r4k1/Q1p2pp1/1p6/2p1p1p1/P3q3/1PP5/5PP1/3R1K2 b - - 0 27,e4b7 d1d8 g8h7 a7b8,1460,75,84,490,advantage endgame short,https://lichess.org/IhE8giid/black#54,,,4
4f7Gj,3r1rk1/pp4pp/2p5/2bp1q2/5Pn1/P1N3P1/1PP3B1/R1BQ1R1K w - - 0 18,g2f3 f5h5 h1g2 h5h2,1573,77,83,188,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/oEpb29fD#35,Vienna_Game Vienna_Game_Paulsen_Variation,,4
Rzuqa,8/1p3k2/pB2p1p1/8/1PP1nPpp/1P1rR3/4RK1P/3r4 w - - 6 39,e3e4 d3f3 f2g2 h4h3,1525,87,89,67,endgame mate mateIn2 short,https://lichess.org/Jd556NPf#77,,,4
aBtKp,8/5k2/6p1/5p1p/6qP/4Q1P1/P5K1/8 b - - 5 50,g4d1 e3b3 d1b3 a2b3,1447,76,75,272,crushing endgame queenEndgame short,https://lichess.org/8GOtyf57/black#100,,,4
w62xa,3r2k1/1b3ppp/pp2p3/8/1PN5/P4P2/2r3PP/R3R1K1 w - - 5 24,c4b6 d8d2 e1d1 d2g2,1328,75,97,6531,crushing endgame short,https://lichess.org/hH9orzEO#47,,,4
Tmqm6,3r1kn1/3q3r/2p1N2p/4Q3/8/2P1P3/PP3P1B/4K3 b - - 6 30,f8e7 e6c5 e7f8 c5d7,1354,76,85,466,crushing discoveredAttack discoveredCheck middlegame short,https://lichess.org/55dcnQJj/black#60,,,4
mUw7r,1r3r1k/2q3pp/pRP2p2/P3p3/1BQp4/6P1/5P1P/6K1 b - - 2 33,b8b6 a5b6 c7b6 b4f8,1518,127,81,11,crushing endgame short,https://lichess.org/AmKNi3Mh/black#66,,,4
EkN2T,r1b1k2r/1p3p2/pq2p1B1/3pP3/3n4/N5P1/PP2Q1PN/2RR2K1 w kq - 0 21,e2f2 d4e2 g1f1 b6f2 f1f2 e2c1,1552,77,85,92,advantage discoveredAttack kingsideAttack long middlegame pin,https://lichess.org/2RHGLDu2#41,,,6
LnEtp,Qn5r/p4ppp/4pk2/1q3b2/1b1P4/4P3/PP2NPPP/R1BK3R w - - 2 14,a8f3 b5d3 c1d2 d3d2,1309,77,96,16728,mate mateIn2 middlegame short,https://lichess.org/Wor0YsyV#27,Queens_Pawn_Game Queens_Pawn_Game_Other_variations,,4
VZwtA,r1b2rk1/pppp1ppp/3b4/4n3/3N3q/2P1B3/P3BPPP/RN1Q1RK1 w - - 2 11,d4f5 e5f3 g2f3 h4h2,1370,147,76,38,kingsideAttack mate mateIn2 opening sacrifice short,https://lichess.org/4YmVy0SJ#21,Petrovs_Defense Petrovs_Defense_Modern_Attack,,4
XvF0F,q4r2/4N1k1/1p1p1p1p/3b2p1/PP1Q1n2/2P2P1P/6P1/R4RK1 w - - 0 25,e7d5 f4e2 g1h1 e2d4,1531,85,57,52,advantage fork middlegame short,https://lichess.org/7g4thQH6#49,,,4
IFvyB,6r1/r5pk/2R3Rp/1p3N2/p1n5/7P/6P1/7K b - - 2 47,a4a3 g6h6 g7h6 c6h6,1532,141,54,10,endgame mate mateIn2 sacrifice short,https://lichess.org/CLVkgzHP/black#94,,,4
